Collection,Ballot id,Contest,Selections
pbcid1,bid1523,cid1,Bob
pbcid1,bid1524,cid1,Alice
pbcid1,bid1525,cid1,Alice
pbcid1,bid1526,cid1,Alice
pbcid1,bid1527,cid1,Bob
pbcid1,bid1528,cid1,Alice
pbcid1,bid1529,cid1,Bob
pbcid1,bid1530,cid1,Bob
pbcid1,bid1531,cid1,Alice
pbcid1,bid1532,cid1,Alice
pbcid1,bid1533,cid1,Alice
pbcid1,bid1534,cid1,Bob
pbcid1,bid1535,cid1,Alice
pbcid1,bid1536,cid1,Bob
pbcid1,bid1537,cid1,Bob
pbcid1,bid1538,cid1,Alice
pbcid1,bid1539,cid1,Alice
pbcid1,bid1540,cid1,Bob
pbcid1,bid1541,cid1,Alice
pbcid1,bid1542,cid1,Bob
pbcid1,bid1543,cid1,Alice
pbcid1,bid1544,cid1,Bob
pbcid1,bid1545,cid1,Bob
pbcid1,bid1546,cid1,Alice
pbcid1,bid1547,cid1,Alice
pbcid1,bid1548,cid1,Bob
pbcid1,bid1549,cid1,Alice
pbcid1,bid1550,cid1,Alice
pbcid1,bid1551,cid1,Bob
pbcid1,bid1552,cid1,Alice
pbcid1,bid1553,cid1,Bob
pbcid1,bid1554,cid1,Bob
pbcid1,bid1555,cid1,Alice
pbcid1,bid1556,cid1,Alice
pbcid1,bid1557,cid1,Bob
pbcid1,bid1558,cid1,Bob
pbcid1,bid1559,cid1,Bob
pbcid1,bid1560,cid1,Alice
pbcid1,bid1561,cid1,Alice
pbcid1,bid1562,cid1,Alice
pbcid1,bid1563,cid1,Bob
pbcid1,bid1564,cid1,Bob
pbcid1,bid1565,cid1,Bob
pbcid1,bid1566,cid1,Alice
pbcid1,bid1567,cid1,Alice
pbcid1,bid1568,cid1,Bob
pbcid1,bid1569,cid1,Bob
pbcid1,bid1570,cid1,Bob
pbcid1,bid1571,cid1,Alice
pbcid1,bid1572,cid1,Bob
pbcid1,bid1573,cid1,Bob
pbcid1,bid1574,cid1,Alice
pbcid1,bid1575,cid1,Alice
pbcid1,bid1576,cid1,Alice
pbcid1,bid1577,cid1,Bob
pbcid1,bid1578,cid1,Alice
pbcid1,bid1579,cid1,Alice
pbcid1,bid1580,cid1,Alice
pbcid1,bid1581,cid1,Alice
pbcid1,bid1582,cid1,Bob
pbcid1,bid1583,cid1,Alice
pbcid1,bid1584,cid1,Bob
pbcid1,bid1585,cid1,Bob
pbcid1,bid1586,cid1,Bob
pbcid1,bid1587,cid1,Alice
pbcid1,bid1588,cid1,Alice
pbcid1,bid1589,cid1,Alice
pbcid1,bid1590,cid1,Bob
pbcid1,bid1591,cid1,Alice
pbcid1,bid1592,cid1,Bob
pbcid1,bid1593,cid1,Bob
pbcid1,bid1594,cid1,Bob
pbcid1,bid1595,cid1,Bob
pbcid1,bid1596,cid1,Alice
pbcid1,bid1597,cid1,Alice
pbcid1,bid1598,cid1,Alice
pbcid1,bid1599,cid1,Bob
pbcid1,bid1600,cid1,Bob
pbcid1,bid1601,cid1,Alice
pbcid1,bid1602,cid1,Alice
pbcid1,bid1603,cid1,Alice
pbcid1,bid1604,cid1,Alice
pbcid1,bid1605,cid1,Alice
pbcid1,bid1606,cid1,Bob
pbcid1,bid1607,cid1,Bob
pbcid1,bid1608,cid1,Bob
pbcid1,bid1609,cid1,Bob
pbcid1,bid1610,cid1,Alice
pbcid1,bid1611,cid1,Bob
pbcid1,bid1612,cid1,Bob
pbcid1,bid1613,cid1,Alice
pbcid1,bid1614,cid1,Bob
pbcid1,bid1615,cid1,Alice
pbcid1,bid1616,cid1,Bob
pbcid1,bid1617,cid1,Bob
pbcid1,bid1618,cid1,Bob
pbcid1,bid1619,cid1,Alice
pbcid1,bid1620,cid1,Bob
pbcid1,bid1621,cid1,Bob
pbcid1,bid1622,cid1,Bob
pbcid1,bid1623,cid1,Bob
pbcid1,bid1624,cid1,Alice
pbcid1,bid1625,cid1,Bob
pbcid1,bid1626,cid1,Alice
pbcid1,bid1627,cid1,Alice
pbcid1,bid1628,cid1,Alice
pbcid1,bid1629,cid1,Bob
pbcid1,bid1630,cid1,Alice
pbcid1,bid1631,cid1,Bob
pbcid1,bid1632,cid1,Bob
pbcid1,bid1633,cid1,Bob
pbcid1,bid1634,cid1,Alice
pbcid1,bid1635,cid1,Alice
pbcid1,bid1636,cid1,Alice
pbcid1,bid1637,cid1,Alice
pbcid1,bid1638,cid1,Bob
pbcid1,bid1639,cid1,Bob
pbcid1,bid1640,cid1,Bob
pbcid1,bid1641,cid1,Alice
pbcid1,bid1642,cid1,Alice
pbcid1,bid1643,cid1,Bob
pbcid1,bid1644,cid1,Alice
pbcid1,bid1645,cid1,Alice
pbcid1,bid1646,cid1,Alice
pbcid1,bid1647,cid1,Bob
pbcid1,bid1648,cid1,Bob
pbcid1,bid1649,cid1,Bob
pbcid1,bid1650,cid1,Bob
pbcid1,bid1651,cid1,Bob
pbcid1,bid1652,cid1,Alice
pbcid1,bid1653,cid1,Alice
pbcid1,bid1654,cid1,Alice
pbcid1,bid1655,cid1,Alice
pbcid1,bid1656,cid1,Alice
pbcid1,bid1657,cid1,Alice
pbcid1,bid1658,cid1,Alice
pbcid1,bid1659,cid1,Alice
pbcid1,bid1660,cid1,Alice
pbcid1,bid1661,cid1,Bob
pbcid1,bid1662,cid1,Alice
pbcid1,bid1663,cid1,Alice
pbcid1,bid1664,cid1,Alice
pbcid1,bid1665,cid1,Alice
pbcid1,bid1666,cid1,Bob
pbcid1,bid1667,cid1,Alice
pbcid1,bid1668,cid1,Bob
pbcid1,bid1669,cid1,Alice
pbcid1,bid1670,cid1,Alice
pbcid1,bid1671,cid1,Alice
pbcid1,bid1672,cid1,Bob
pbcid1,bid1673,cid1,Alice
pbcid1,bid1674,cid1,Bob
pbcid1,bid1675,cid1,Bob
pbcid1,bid1676,cid1,Bob
pbcid1,bid1677,cid1,Bob
pbcid1,bid1678,cid1,Bob
pbcid1,bid1679,cid1,Alice
pbcid1,bid1680,cid1,Bob
pbcid1,bid1681,cid1,Alice
pbcid1,bid1682,cid1,Alice
pbcid1,bid1683,cid1,Alice
pbcid1,bid1684,cid1,Alice
pbcid1,bid1685,cid1,Alice
pbcid1,bid1686,cid1,Alice
pbcid1,bid1687,cid1,Alice
pbcid1,bid1688,cid1,Bob
pbcid1,bid1689,cid1,Bob
pbcid1,bid1690,cid1,Bob
pbcid1,bid1691,cid1,Bob
pbcid1,bid1692,cid1,Bob
pbcid1,bid1693,cid1,Alice
pbcid1,bid1694,cid1,Alice
pbcid1,bid1695,cid1,Alice
pbcid1,bid1696,cid1,Alice
pbcid1,bid1697,cid1,Alice
pbcid1,bid1698,cid1,Alice
pbcid1,bid1699,cid1,Alice
pbcid1,bid1700,cid1,Bob
pbcid1,bid1701,cid1,Alice
pbcid1,bid1702,cid1,Alice
pbcid1,bid1703,cid1,Alice
pbcid1,bid1704,cid1,Alice
pbcid1,bid1705,cid1,Bob
pbcid1,bid1706,cid1,Alice
pbcid1,bid1707,cid1,Alice
pbcid1,bid1708,cid1,Bob
pbcid1,bid1709,cid1,Alice
pbcid1,bid1710,cid1,Bob
pbcid1,bid1711,cid1,Bob
pbcid1,bid1712,cid1,Bob
pbcid1,bid1713,cid1,Alice
pbcid1,bid1714,cid1,Bob
pbcid1,bid1715,cid1,Bob
pbcid1,bid1716,cid1,Bob
pbcid1,bid1717,cid1,Alice
pbcid1,bid1718,cid1,Alice
pbcid1,bid1719,cid1,Bob
pbcid1,bid1720,cid1,Bob
pbcid1,bid1721,cid1,Alice
pbcid1,bid1722,cid1,Alice
pbcid1,bid1723,cid1,Bob
pbcid1,bid1724,cid1,Alice
pbcid1,bid1725,cid1,Alice
pbcid1,bid1726,cid1,Alice
pbcid1,bid1727,cid1,Alice
pbcid1,bid1728,cid1,Bob
pbcid1,bid1729,cid1,Alice
pbcid1,bid1730,cid1,Alice
pbcid1,bid1731,cid1,Alice
pbcid1,bid1732,cid1,Bob
pbcid1,bid1733,cid1,Bob
pbcid1,bid1734,cid1,Alice
pbcid1,bid1735,cid1,Alice
pbcid1,bid1736,cid1,Alice
pbcid1,bid1737,cid1,Bob
pbcid1,bid1738,cid1,Alice
pbcid1,bid1739,cid1,Alice
pbcid1,bid1740,cid1,Bob
pbcid1,bid1741,cid1,Alice
pbcid1,bid1742,cid1,Bob
pbcid1,bid1743,cid1,Bob
pbcid1,bid1744,cid1,Bob
pbcid1,bid1745,cid1,Alice
pbcid1,bid1746,cid1,Bob
pbcid1,bid1747,cid1,Bob
pbcid1,bid1748,cid1,Bob
pbcid1,bid1749,cid1,Alice
pbcid1,bid1750,cid1,Bob
pbcid1,bid1751,cid1,Alice
pbcid1,bid1752,cid1,Bob
pbcid1,bid1753,cid1,Bob
pbcid1,bid1754,cid1,Bob
pbcid1,bid1755,cid1,Alice
pbcid1,bid1756,cid1,Bob
pbcid1,bid1757,cid1,Alice
pbcid1,bid1758,cid1,Alice
pbcid1,bid1759,cid1,Bob
pbcid1,bid1760,cid1,Alice
pbcid1,bid1761,cid1,Alice
pbcid1,bid1762,cid1,Bob
pbcid1,bid1763,cid1,Alice
pbcid1,bid1764,cid1,Bob
pbcid1,bid1765,cid1,Bob
pbcid1,bid1766,cid1,Alice
pbcid1,bid1767,cid1,Alice
pbcid1,bid1768,cid1,Alice
pbcid1,bid1769,cid1,Alice
pbcid1,bid1770,cid1,Bob
pbcid1,bid1771,cid1,Bob
pbcid1,bid1772,cid1,Bob
pbcid1,bid1773,cid1,Bob
pbcid1,bid1774,cid1,Bob
pbcid1,bid1775,cid1,Alice
pbcid1,bid1776,cid1,Alice
pbcid1,bid1777,cid1,Alice
pbcid1,bid1778,cid1,Alice
pbcid1,bid1779,cid1,Alice
pbcid1,bid1780,cid1,Alice
pbcid1,bid1781,cid1,Alice
pbcid1,bid1782,cid1,Bob
pbcid1,bid1783,cid1,Bob
pbcid1,bid1784,cid1,Alice
pbcid1,bid1785,cid1,Bob
pbcid1,bid1786,cid1,Bob
pbcid1,bid1787,cid1,Bob
pbcid1,bid1788,cid1,Alice
pbcid1,bid1789,cid1,Alice
pbcid1,bid1790,cid1,Alice
pbcid1,bid1791,cid1,Bob
pbcid1,bid1792,cid1,Bob
pbcid1,bid1793,cid1,Alice
pbcid1,bid1794,cid1,Bob
pbcid1,bid1795,cid1,Alice
pbcid1,bid1796,cid1,Bob
pbcid1,bid1797,cid1,Alice
pbcid1,bid1798,cid1,Alice
pbcid1,bid1799,cid1,Bob
pbcid1,bid1800,cid1,Bob
pbcid1,bid1801,cid1,Alice
pbcid1,bid1802,cid1,Alice
pbcid1,bid1803,cid1,Alice
pbcid1,bid1804,cid1,Alice
pbcid1,bid1805,cid1,Bob
pbcid1,bid1806,cid1,Alice
pbcid1,bid1807,cid1,Bob
pbcid1,bid1808,cid1,Bob
pbcid1,bid1809,cid1,Alice
pbcid1,bid1810,cid1,Bob
pbcid1,bid1811,cid1,Alice
pbcid1,bid1812,cid1,Alice
pbcid1,bid1813,cid1,Alice
pbcid1,bid1814,cid1,Bob
pbcid1,bid1815,cid1,Alice
pbcid1,bid1816,cid1,Bob
pbcid1,bid1817,cid1,Bob
pbcid1,bid1818,cid1,Bob
pbcid1,bid1819,cid1,Bob
pbcid1,bid1820,cid1,Alice
pbcid1,bid1821,cid1,Alice
pbcid1,bid1822,cid1,Alice
pbcid1,bid1823,cid1,Alice
pbcid1,bid1824,cid1,Alice
pbcid1,bid1825,cid1,Bob
pbcid1,bid1826,cid1,Bob
pbcid1,bid1827,cid1,Alice
pbcid1,bid1828,cid1,Bob
pbcid1,bid1829,cid1,Bob
pbcid1,bid1830,cid1,Alice
pbcid1,bid1831,cid1,Bob
pbcid1,bid1832,cid1,Alice
pbcid1,bid1833,cid1,Bob
pbcid1,bid1834,cid1,Bob
pbcid1,bid1835,cid1,Bob
pbcid1,bid1836,cid1,Bob
pbcid1,bid1837,cid1,Alice
pbcid1,bid1838,cid1,Alice
pbcid1,bid1839,cid1,Alice
pbcid1,bid1840,cid1,Bob
pbcid1,bid1841,cid1,Bob
pbcid1,bid1842,cid1,Alice
pbcid1,bid1843,cid1,Bob
pbcid1,bid1844,cid1,Alice
pbcid1,bid1845,cid1,Bob
pbcid1,bid1846,cid1,Bob
pbcid1,bid1847,cid1,Bob
pbcid1,bid1848,cid1,Alice
pbcid1,bid1849,cid1,Bob
pbcid1,bid1850,cid1,Alice
pbcid1,bid1851,cid1,Alice
pbcid1,bid1852,cid1,Bob
pbcid1,bid1853,cid1,Bob
pbcid1,bid1854,cid1,Bob
pbcid1,bid1855,cid1,Bob
pbcid1,bid1856,cid1,Bob
pbcid1,bid1857,cid1,Alice
pbcid1,bid1858,cid1,Alice
pbcid1,bid1859,cid1,Bob
pbcid1,bid1860,cid1,Bob
pbcid1,bid1861,cid1,Bob
pbcid1,bid1862,cid1,Alice
pbcid1,bid1863,cid1,Alice
pbcid1,bid1864,cid1,Bob
pbcid1,bid1865,cid1,Alice
pbcid1,bid1866,cid1,Bob
pbcid1,bid1867,cid1,Alice
pbcid1,bid1868,cid1,Alice
pbcid1,bid1869,cid1,Alice
pbcid1,bid1870,cid1,Bob
pbcid1,bid1871,cid1,Alice
pbcid1,bid1872,cid1,Bob
pbcid1,bid1873,cid1,Alice
pbcid1,bid1874,cid1,Bob
pbcid1,bid1875,cid1,Bob
pbcid1,bid1876,cid1,Bob
pbcid1,bid1877,cid1,Bob
pbcid1,bid1878,cid1,Bob
pbcid1,bid1879,cid1,Alice
pbcid1,bid1880,cid1,Bob
pbcid1,bid1881,cid1,Alice
pbcid1,bid1882,cid1,Alice
pbcid1,bid1883,cid1,Alice
pbcid1,bid1884,cid1,Alice
pbcid1,bid1885,cid1,Alice
pbcid1,bid1886,cid1,Bob
pbcid1,bid1887,cid1,Bob
pbcid1,bid1888,cid1,Alice
pbcid1,bid1889,cid1,Alice
pbcid1,bid1890,cid1,Alice
pbcid1,bid1891,cid1,Alice
pbcid1,bid1892,cid1,Bob
pbcid1,bid1893,cid1,Bob
pbcid1,bid1894,cid1,Bob
pbcid1,bid1895,cid1,Alice
pbcid1,bid1896,cid1,Alice
pbcid1,bid1897,cid1,Alice
pbcid1,bid1898,cid1,Alice
pbcid1,bid1899,cid1,Alice
pbcid1,bid1900,cid1,Alice
pbcid1,bid1901,cid1,Bob
pbcid1,bid1902,cid1,Bob
pbcid1,bid1903,cid1,Bob
pbcid1,bid1904,cid1,Alice
pbcid1,bid1905,cid1,Bob
pbcid1,bid1906,cid1,Bob
pbcid1,bid1907,cid1,Alice
pbcid1,bid1908,cid1,Alice
pbcid1,bid1909,cid1,Alice
pbcid1,bid1910,cid1,Bob
pbcid1,bid1911,cid1,Alice
pbcid1,bid1912,cid1,Alice
pbcid1,bid1913,cid1,Bob
pbcid1,bid1914,cid1,Bob
pbcid1,bid1915,cid1,Alice
pbcid1,bid1916,cid1,Bob
pbcid1,bid1917,cid1,Alice
pbcid1,bid1918,cid1,Bob
pbcid1,bid1919,cid1,Alice
pbcid1,bid1920,cid1,Bob
pbcid1,bid1921,cid1,Alice
pbcid1,bid1922,cid1,Alice
pbcid1,bid1923,cid1,Alice
pbcid1,bid1924,cid1,Bob
pbcid1,bid1925,cid1,Alice
pbcid1,bid1926,cid1,Alice
pbcid1,bid1927,cid1,Bob
pbcid1,bid1928,cid1,Alice
pbcid1,bid1929,cid1,Alice
pbcid1,bid1930,cid1,Bob
pbcid1,bid1931,cid1,Alice
pbcid1,bid1932,cid1,Bob
pbcid1,bid1933,cid1,Bob
pbcid1,bid1934,cid1,Bob
pbcid1,bid1935,cid1,Bob
pbcid1,bid1936,cid1,Alice
pbcid1,bid1937,cid1,Bob
pbcid1,bid1938,cid1,Bob
pbcid1,bid1939,cid1,Bob
pbcid1,bid1940,cid1,Bob
pbcid1,bid1941,cid1,Bob
pbcid1,bid1942,cid1,Alice
pbcid1,bid1943,cid1,Alice
pbcid1,bid1944,cid1,Alice
pbcid1,bid1945,cid1,Bob
pbcid1,bid1946,cid1,Alice
pbcid1,bid1947,cid1,Alice
pbcid1,bid1948,cid1,Bob
pbcid1,bid1949,cid1,Alice
pbcid1,bid1950,cid1,Bob
pbcid1,bid1951,cid1,Alice
pbcid1,bid1952,cid1,Alice
pbcid1,bid1953,cid1,Bob
pbcid1,bid1954,cid1,Alice
pbcid1,bid1955,cid1,Alice
pbcid1,bid1956,cid1,Alice
pbcid1,bid1957,cid1,Alice
pbcid1,bid1958,cid1,Bob
pbcid1,bid1959,cid1,Bob
pbcid1,bid1960,cid1,Alice
pbcid1,bid1961,cid1,Alice
pbcid1,bid1962,cid1,Bob
pbcid1,bid1963,cid1,Alice
pbcid1,bid1964,cid1,Bob
pbcid1,bid1965,cid1,Alice
pbcid1,bid1966,cid1,Alice
pbcid1,bid1967,cid1,Bob
pbcid1,bid1968,cid1,Bob
pbcid1,bid1969,cid1,Alice
pbcid1,bid1970,cid1,Alice
pbcid1,bid1971,cid1,Bob
pbcid1,bid1972,cid1,Alice
pbcid1,bid1973,cid1,Alice
pbcid1,bid1974,cid1,Bob
pbcid1,bid1975,cid1,Alice
pbcid1,bid1976,cid1,Bob
pbcid1,bid1977,cid1,Alice
pbcid1,bid1978,cid1,Bob
pbcid1,bid1979,cid1,Alice
pbcid1,bid1980,cid1,Bob
pbcid1,bid1981,cid1,Bob
pbcid1,bid1982,cid1,Alice
pbcid1,bid1983,cid1,Bob
pbcid1,bid1984,cid1,Bob
pbcid1,bid1985,cid1,Bob
pbcid1,bid1986,cid1,Alice
pbcid1,bid1987,cid1,Bob
pbcid1,bid1988,cid1,Alice
pbcid1,bid1989,cid1,Bob
pbcid1,bid1990,cid1,Bob
pbcid1,bid1991,cid1,Alice
pbcid1,bid1992,cid1,Bob
pbcid1,bid1993,cid1,Alice
pbcid1,bid1994,cid1,Bob
pbcid1,bid1995,cid1,Bob
pbcid1,bid1996,cid1,Alice
pbcid1,bid1997,cid1,Bob
pbcid1,bid1998,cid1,Alice
pbcid1,bid1999,cid1,Bob
pbcid1,bid2000,cid1,Alice
pbcid1,bid2001,cid1,Bob
pbcid1,bid2002,cid1,Alice
pbcid1,bid2003,cid1,Bob
pbcid1,bid2004,cid1,Alice
pbcid1,bid2005,cid1,Alice
pbcid1,bid2006,cid1,Bob
pbcid1,bid2007,cid1,Alice
pbcid1,bid2008,cid1,Bob
pbcid1,bid2009,cid1,Alice
pbcid1,bid2010,cid1,Alice
pbcid1,bid2011,cid1,Alice
pbcid1,bid2012,cid1,Bob
pbcid1,bid2013,cid1,Bob
pbcid1,bid2014,cid1,Bob
pbcid1,bid2015,cid1,Alice
pbcid1,bid2016,cid1,Bob
pbcid1,bid2017,cid1,Bob
pbcid1,bid2018,cid1,Bob
pbcid1,bid2019,cid1,Bob
pbcid1,bid2020,cid1,Bob
pbcid1,bid2021,cid1,Bob
pbcid1,bid2022,cid1,Alice
pbcid1,bid2023,cid1,Bob
pbcid1,bid2024,cid1,Bob
pbcid1,bid2025,cid1,Bob
pbcid1,bid2026,cid1,Bob
pbcid1,bid2027,cid1,Alice
pbcid1,bid2028,cid1,Bob
pbcid1,bid2029,cid1,Alice
pbcid1,bid2030,cid1,Bob
pbcid1,bid2031,cid1,Bob
pbcid1,bid2032,cid1,Bob
pbcid1,bid2033,cid1,Bob
pbcid1,bid2034,cid1,Bob
pbcid1,bid2035,cid1,Bob
pbcid1,bid2036,cid1,Bob
pbcid1,bid2037,cid1,Alice
pbcid1,bid2038,cid1,Bob
pbcid1,bid2039,cid1,Bob
pbcid1,bid2040,cid1,Alice
pbcid1,bid2041,cid1,Bob
pbcid1,bid2042,cid1,Alice
pbcid1,bid2043,cid1,Alice
pbcid1,bid2044,cid1,Bob
pbcid1,bid2045,cid1,Alice
pbcid1,bid2046,cid1,Bob
pbcid1,bid2047,cid1,Bob
pbcid1,bid2048,cid1,Bob
pbcid1,bid2049,cid1,Alice
pbcid1,bid2050,cid1,Alice
pbcid1,bid2051,cid1,Bob
pbcid1,bid2052,cid1,Bob
pbcid1,bid2053,cid1,Alice
pbcid1,bid2054,cid1,Bob
pbcid1,bid2055,cid1,Bob
pbcid1,bid2056,cid1,Bob
pbcid1,bid2057,cid1,Bob
pbcid1,bid2058,cid1,Bob
pbcid1,bid2059,cid1,Alice
pbcid1,bid2060,cid1,Alice
pbcid1,bid2061,cid1,Alice
pbcid1,bid2062,cid1,Alice
pbcid1,bid2063,cid1,Bob
pbcid1,bid2064,cid1,Alice
pbcid1,bid2065,cid1,Bob
pbcid1,bid2066,cid1,Bob
pbcid1,bid2067,cid1,Bob
pbcid1,bid2068,cid1,Alice
pbcid1,bid2069,cid1,Bob
pbcid1,bid2070,cid1,Bob
pbcid1,bid2071,cid1,Alice
pbcid1,bid2072,cid1,Bob
pbcid1,bid2073,cid1,Bob
pbcid1,bid2074,cid1,Bob
pbcid1,bid2075,cid1,Bob
pbcid1,bid2076,cid1,Alice
pbcid1,bid2077,cid1,Alice
pbcid1,bid2078,cid1,Bob
pbcid1,bid2079,cid1,Alice
pbcid1,bid2080,cid1,Bob
pbcid1,bid2081,cid1,Bob
pbcid1,bid2082,cid1,Bob
pbcid1,bid2083,cid1,Bob
pbcid1,bid2084,cid1,Alice
pbcid1,bid2085,cid1,Alice
pbcid1,bid2086,cid1,Alice
pbcid1,bid2087,cid1,Bob
pbcid1,bid2088,cid1,Alice
pbcid1,bid2089,cid1,Alice
pbcid1,bid2090,cid1,Alice
pbcid1,bid2091,cid1,Alice
pbcid1,bid2092,cid1,Alice
pbcid1,bid2093,cid1,Alice
pbcid1,bid2094,cid1,Bob
pbcid1,bid2095,cid1,Alice
pbcid1,bid2096,cid1,Alice
pbcid1,bid2097,cid1,Alice
pbcid1,bid2098,cid1,Bob
pbcid1,bid2099,cid1,Alice
pbcid1,bid2100,cid1,Alice
pbcid1,bid2101,cid1,Alice
pbcid1,bid2102,cid1,Bob
pbcid1,bid2103,cid1,Alice
pbcid1,bid2104,cid1,Bob
pbcid1,bid2105,cid1,Alice
pbcid1,bid2106,cid1,Alice
pbcid1,bid2107,cid1,Alice
pbcid1,bid2108,cid1,Bob
pbcid1,bid2109,cid1,Alice
pbcid1,bid2110,cid1,Bob
pbcid1,bid2111,cid1,Alice
pbcid1,bid2112,cid1,Bob
pbcid1,bid2113,cid1,Bob
pbcid1,bid2114,cid1,Bob
pbcid1,bid2115,cid1,Bob
pbcid1,bid2116,cid1,Bob
pbcid1,bid2117,cid1,Bob
pbcid1,bid2118,cid1,Alice
pbcid1,bid2119,cid1,Alice
pbcid1,bid2120,cid1,Alice
pbcid1,bid2121,cid1,Bob
pbcid1,bid2122,cid1,Bob
pbcid1,bid2123,cid1,Alice
pbcid1,bid2124,cid1,Alice
pbcid1,bid2125,cid1,Alice
pbcid1,bid2126,cid1,Bob
pbcid1,bid2127,cid1,Alice
pbcid1,bid2128,cid1,Alice
pbcid1,bid2129,cid1,Alice
pbcid1,bid2130,cid1,Alice
pbcid1,bid2131,cid1,Alice
pbcid1,bid2132,cid1,Bob
pbcid1,bid2133,cid1,Bob
pbcid1,bid2134,cid1,Alice
pbcid1,bid2135,cid1,Bob
pbcid1,bid2136,cid1,Alice
pbcid1,bid2137,cid1,Alice
pbcid1,bid2138,cid1,Bob
pbcid1,bid2139,cid1,Alice
pbcid1,bid2140,cid1,Alice
pbcid1,bid2141,cid1,Alice
pbcid1,bid2142,cid1,Alice
pbcid1,bid2143,cid1,Bob
pbcid1,bid2144,cid1,Alice
pbcid1,bid2145,cid1,Alice
pbcid1,bid2146,cid1,Alice
pbcid1,bid2147,cid1,Bob
pbcid1,bid2148,cid1,Alice
pbcid1,bid2149,cid1,Alice
pbcid1,bid2150,cid1,Alice
pbcid1,bid2151,cid1,Bob
pbcid1,bid2152,cid1,Alice
pbcid1,bid2153,cid1,Bob
pbcid1,bid2154,cid1,Bob
pbcid1,bid2155,cid1,Alice
pbcid1,bid2156,cid1,Alice
pbcid1,bid2157,cid1,Bob
pbcid1,bid2158,cid1,Alice
pbcid1,bid2159,cid1,Alice
pbcid1,bid2160,cid1,Alice
pbcid1,bid2161,cid1,Bob
pbcid1,bid2162,cid1,Alice
pbcid1,bid2163,cid1,Bob
pbcid1,bid2164,cid1,Bob
pbcid1,bid2165,cid1,Bob
pbcid1,bid2166,cid1,Bob
pbcid1,bid2167,cid1,Alice
pbcid1,bid2168,cid1,Alice
pbcid1,bid2169,cid1,Alice
pbcid1,bid2170,cid1,Alice
pbcid1,bid2171,cid1,Bob
pbcid1,bid2172,cid1,Bob
pbcid1,bid2173,cid1,Alice
pbcid1,bid2174,cid1,Alice
pbcid1,bid2175,cid1,Bob
pbcid1,bid2176,cid1,Bob
pbcid1,bid2177,cid1,Alice
pbcid1,bid2178,cid1,Bob
pbcid1,bid2179,cid1,Alice
pbcid1,bid2180,cid1,Alice
pbcid1,bid2181,cid1,Alice
pbcid1,bid2182,cid1,Alice
pbcid1,bid2183,cid1,Bob
pbcid1,bid2184,cid1,Bob
pbcid1,bid2185,cid1,Bob
pbcid1,bid2186,cid1,Alice
pbcid1,bid2187,cid1,Alice
pbcid1,bid2188,cid1,Bob
pbcid1,bid2189,cid1,Alice
pbcid1,bid2190,cid1,Bob
pbcid1,bid2191,cid1,Alice
pbcid1,bid2192,cid1,Alice
pbcid1,bid2193,cid1,Alice
pbcid1,bid2194,cid1,Alice
pbcid1,bid2195,cid1,Bob
pbcid1,bid2196,cid1,Bob
pbcid1,bid2197,cid1,Alice
pbcid1,bid2198,cid1,Alice
pbcid1,bid2199,cid1,Bob
pbcid1,bid2200,cid1,Alice
pbcid1,bid2201,cid1,Bob
pbcid1,bid2202,cid1,Alice
pbcid1,bid2203,cid1,Alice
pbcid1,bid2204,cid1,Alice
pbcid1,bid2205,cid1,Bob
pbcid1,bid2206,cid1,Bob
pbcid1,bid2207,cid1,Alice
pbcid1,bid2208,cid1,Alice
pbcid1,bid2209,cid1,Alice
pbcid1,bid2210,cid1,Alice
pbcid1,bid2211,cid1,Alice
pbcid1,bid2212,cid1,Bob
pbcid1,bid2213,cid1,Alice
pbcid1,bid2214,cid1,Bob
pbcid1,bid2215,cid1,Alice
pbcid1,bid2216,cid1,Alice
pbcid1,bid2217,cid1,Alice
pbcid1,bid2218,cid1,Alice
pbcid1,bid2219,cid1,Bob
pbcid1,bid2220,cid1,Alice
pbcid1,bid2221,cid1,Bob
pbcid1,bid2222,cid1,Bob
pbcid1,bid2223,cid1,Bob
pbcid1,bid2224,cid1,Bob
pbcid1,bid2225,cid1,Alice
pbcid1,bid2226,cid1,Alice
pbcid1,bid2227,cid1,Alice
pbcid1,bid2228,cid1,Bob
pbcid1,bid2229,cid1,Bob
pbcid1,bid2230,cid1,Bob
pbcid1,bid2231,cid1,Alice
pbcid1,bid2232,cid1,Bob
pbcid1,bid2233,cid1,Alice
pbcid1,bid2234,cid1,Bob
pbcid1,bid2235,cid1,Bob
pbcid1,bid2236,cid1,Alice
pbcid1,bid2237,cid1,Alice
pbcid1,bid2238,cid1,Alice
pbcid1,bid2239,cid1,Bob
pbcid1,bid2240,cid1,Bob
pbcid1,bid2241,cid1,Alice
pbcid1,bid2242,cid1,Alice
pbcid1,bid2243,cid1,Alice
pbcid1,bid2244,cid1,Bob
pbcid1,bid2245,cid1,Alice
pbcid1,bid2246,cid1,Alice
pbcid1,bid2247,cid1,Alice
pbcid1,bid2248,cid1,Alice
pbcid1,bid2249,cid1,Bob
pbcid1,bid2250,cid1,Alice
pbcid1,bid2251,cid1,Alice
pbcid1,bid2252,cid1,Bob
pbcid1,bid2253,cid1,Bob
pbcid1,bid2254,cid1,Alice
pbcid1,bid2255,cid1,Alice
pbcid1,bid2256,cid1,Bob
pbcid1,bid2257,cid1,Alice
