Ballot order,Collection,Box,Position,Stamp,Ballot id,Comments
23450,AllBallots,box1,1964,,bid1964,,
23451,AllBallots,box1,3232,,bid23672,,
23452,AllBallots,box1,19345,,bid39785,,
23453,AllBallots,box1,19411,,bid19411,,
23454,AllBallots,box1,19156,,bid19156,,
23455,AllBallots,box1,2109,,bid2109,,
23456,AllBallots,box1,3459,,bid3459,,
23457,AllBallots,box1,13707,,bid34147,,
23458,AllBallots,box1,3608,,bid3608,,
23459,AllBallots,box1,4832,,bid25272,,
23460,AllBallots,box1,14088,,bid34528,,
23461,AllBallots,box1,3479,,bid23919,,
23462,AllBallots,box1,1272,,bid1272,,
23463,AllBallots,box1,8013,,bid8013,,
23464,AllBallots,box1,2143,,bid2143,,
23465,AllBallots,box1,10550,,bid30990,,
23466,AllBallots,box1,10764,,bid10764,,
23467,AllBallots,box1,7300,,bid27740,,
23468,AllBallots,box1,3358,,bid23798,,
23469,AllBallots,box1,9131,,bid9131,,
23470,AllBallots,box1,9015,,bid29455,,
23471,AllBallots,box1,6550,,bid26990,,
23472,AllBallots,box1,2990,,bid2990,,
23473,AllBallots,box1,19133,,bid39573,,
23474,AllBallots,box1,5603,,bid5603,,
23475,AllBallots,box1,4941,,bid4941,,
23476,AllBallots,box1,15260,,bid35700,,
23477,AllBallots,box1,3785,,bid24225,,
23478,AllBallots,box1,1414,,bid1414,,
23479,AllBallots,box1,15297,,bid15297,,
23480,AllBallots,box1,17259,,bid37699,,
23481,AllBallots,box1,12948,,bid33388,,
23482,AllBallots,box1,4425,,bid24865,,
23483,AllBallots,box1,8016,,bid8016,,
23484,AllBallots,box1,15718,,bid36158,,
23485,AllBallots,box1,3604,,bid24044,,
23486,AllBallots,box1,9840,,bid9840,,
23487,AllBallots,box1,1173,,bid21613,,
23488,AllBallots,box1,3374,,bid3374,,
23489,AllBallots,box1,723,,bid21163,,
23490,AllBallots,box1,17982,,bid17982,,
23491,AllBallots,box1,16653,,bid16653,,
23492,AllBallots,box1,12476,,bid12476,,
23493,AllBallots,box1,8307,,bid28747,,
23494,AllBallots,box1,6049,,bid6049,,
23495,AllBallots,box1,16860,,bid16860,,
23496,AllBallots,box1,15582,,bid15582,,
23497,AllBallots,box1,3502,,bid23942,,
23498,AllBallots,box1,15388,,bid35828,,
23499,AllBallots,box1,6779,,bid6779,,
23500,AllBallots,box1,10106,,bid30546,,
23501,AllBallots,box1,19300,,bid19300,,
23502,AllBallots,box1,18568,,bid39008,,
23503,AllBallots,box1,4913,,bid4913,,
23504,AllBallots,box1,14144,,bid34584,,
23505,AllBallots,box1,17077,,bid17077,,
23506,AllBallots,box1,92,,bid92,,
23507,AllBallots,box1,17742,,bid17742,,
23508,AllBallots,box1,9464,,bid29904,,
23509,AllBallots,box1,9383,,bid29823,,
23510,AllBallots,box1,17388,,bid37828,,
23511,AllBallots,box1,19396,,bid39836,,
23512,AllBallots,box1,13762,,bid34202,,
23513,AllBallots,box1,15739,,bid36179,,
23514,AllBallots,box1,2962,,bid23402,,
23515,AllBallots,box1,7916,,bid28356,,
23516,AllBallots,box1,5453,,bid25893,,
23517,AllBallots,box1,10071,,bid10071,,
23518,AllBallots,box1,12591,,bid12591,,
23519,AllBallots,box1,14316,,bid34756,,
23520,AllBallots,box1,3345,,bid23785,,
23521,AllBallots,box1,7845,,bid7845,,
23522,AllBallots,box1,14812,,bid14812,,
23523,AllBallots,box1,11491,,bid11491,,
23524,AllBallots,box1,18939,,bid39379,,
23525,AllBallots,box1,9939,,bid9939,,
23526,AllBallots,box1,1016,,bid1016,,
23527,AllBallots,box1,1479,,bid1479,,
23528,AllBallots,box1,2475,,bid2475,,
23529,AllBallots,box1,3477,,bid23917,,
23530,AllBallots,box1,9423,,bid9423,,
23531,AllBallots,box1,13332,,bid33772,,
23532,AllBallots,box1,1443,,bid1443,,
23533,AllBallots,box1,17648,,bid17648,,
23534,AllBallots,box1,4399,,bid24839,,
23535,AllBallots,box1,825,,bid21265,,
23536,AllBallots,box1,4863,,bid25303,,
23537,AllBallots,box1,11322,,bid11322,,
23538,AllBallots,box1,12189,,bid12189,,
23539,AllBallots,box1,10774,,bid10774,,
23540,AllBallots,box1,2991,,bid2991,,
23541,AllBallots,box1,1632,,bid22072,,
23542,AllBallots,box1,14996,,bid14996,,
23543,AllBallots,box1,2577,,bid23017,,
23544,AllBallots,box1,5738,,bid5738,,
23545,AllBallots,box1,1592,,bid1592,,
23546,AllBallots,box1,11050,,bid11050,,
23547,AllBallots,box1,5525,,bid25965,,
23548,AllBallots,box1,3132,,bid23572,,
23549,AllBallots,box1,10017,,bid30457,,
23550,AllBallots,box1,10894,,bid10894,,
23551,AllBallots,box1,7900,,bid28340,,
23552,AllBallots,box1,10158,,bid30598,,
23553,AllBallots,box1,16808,,bid37248,,
23554,AllBallots,box1,7835,,bid28275,,
23555,AllBallots,box1,19001,,bid19001,,
23556,AllBallots,box1,3344,,bid3344,,
23557,AllBallots,box1,1701,,bid1701,,
23558,AllBallots,box1,3994,,bid24434,,
23559,AllBallots,box1,13372,,bid33812,,
23560,AllBallots,box1,7217,,bid7217,,
23561,AllBallots,box1,1119,,bid1119,,
23562,AllBallots,box1,15130,,bid15130,,
23563,AllBallots,box1,6736,,bid27176,,
23564,AllBallots,box1,13013,,bid33453,,
23565,AllBallots,box1,2790,,bid23230,,
23566,AllBallots,box1,12552,,bid12552,,
23567,AllBallots,box1,6368,,bid26808,,
23568,AllBallots,box1,12333,,bid32773,,
23569,AllBallots,box1,5563,,bid5563,,
23570,AllBallots,box1,7934,,bid7934,,
23571,AllBallots,box1,15872,,bid15872,,
23572,AllBallots,box1,4875,,bid4875,,
23573,AllBallots,box1,13065,,bid13065,,
23574,AllBallots,box1,19009,,bid39449,,
23575,AllBallots,box1,8813,,bid29253,,
23576,AllBallots,box1,6053,,bid6053,,
23577,AllBallots,box1,5720,,bid5720,,
23578,AllBallots,box1,14821,,bid14821,,
23579,AllBallots,box1,14625,,bid35065,,
23580,AllBallots,box1,1794,,bid22234,,
23581,AllBallots,box1,14905,,bid35345,,
23582,AllBallots,box1,18191,,bid38631,,
23583,AllBallots,box1,17630,,bid17630,,
23584,AllBallots,box1,1023,,bid1023,,
23585,AllBallots,box1,3685,,bid3685,,
23586,AllBallots,box1,253,,bid20693,,
23587,AllBallots,box1,725,,bid21165,,
23588,AllBallots,box1,5609,,bid5609,,
23589,AllBallots,box1,5977,,bid5977,,
23590,AllBallots,box1,18590,,bid39030,,
23591,AllBallots,box1,1353,,bid21793,,
23592,AllBallots,box1,9636,,bid9636,,
23593,AllBallots,box1,1688,,bid22128,,
23594,AllBallots,box1,13212,,bid33652,,
23595,AllBallots,box1,9711,,bid30151,,
23596,AllBallots,box1,19509,,bid19509,,
23597,AllBallots,box1,1318,,bid21758,,
23598,AllBallots,box1,4631,,bid4631,,
23599,AllBallots,box1,16648,,bid37088,,
23600,AllBallots,box1,1408,,bid21848,,
23601,AllBallots,box1,12466,,bid12466,,
23602,AllBallots,box1,10776,,bid31216,,
23603,AllBallots,box1,13822,,bid13822,,
23604,AllBallots,box1,13263,,bid33703,,
23605,AllBallots,box1,12471,,bid32911,,
23606,AllBallots,box1,3739,,bid24179,,
23607,AllBallots,box1,18852,,bid39292,,
23608,AllBallots,box1,9513,,bid29953,,
23609,AllBallots,box1,13430,,bid33870,,
23610,AllBallots,box1,7267,,bid27707,,
23611,AllBallots,box1,7285,,bid27725,,
23612,AllBallots,box1,19297,,bid19297,,
23613,AllBallots,box1,8750,,bid8750,,
23614,AllBallots,box1,12801,,bid33241,,
23615,AllBallots,box1,5127,,bid5127,,
23616,AllBallots,box1,2395,,bid22835,,
23617,AllBallots,box1,3664,,bid24104,,
23618,AllBallots,box1,15634,,bid15634,,
23619,AllBallots,box1,8927,,bid8927,,
23620,AllBallots,box1,13581,,bid13581,,
23621,AllBallots,box1,19261,,bid19261,,
23622,AllBallots,box1,475,,bid20915,,
23623,AllBallots,box1,11862,,bid11862,,
23624,AllBallots,box1,3956,,bid3956,,
23625,AllBallots,box1,15658,,bid15658,,
23626,AllBallots,box1,11192,,bid11192,,
23627,AllBallots,box1,17607,,bid38047,,
23628,AllBallots,box1,13005,,bid33445,,
23629,AllBallots,box1,11347,,bid31787,,
23630,AllBallots,box1,11132,,bid31572,,
23631,AllBallots,box1,1388,,bid1388,,
23632,AllBallots,box1,13299,,bid33739,,
23633,AllBallots,box1,4855,,bid4855,,
23634,AllBallots,box1,12795,,bid33235,,
23635,AllBallots,box1,13153,,bid13153,,
23636,AllBallots,box1,1680,,bid22120,,
23637,AllBallots,box1,20039,,bid20039,,
23638,AllBallots,box1,19741,,bid19741,,
23639,AllBallots,box1,8995,,bid8995,,
23640,AllBallots,box1,16237,,bid16237,,
23641,AllBallots,box1,4344,,bid24784,,
23642,AllBallots,box1,13364,,bid13364,,
23643,AllBallots,box1,13927,,bid34367,,
23644,AllBallots,box1,6420,,bid6420,,
23645,AllBallots,box1,8994,,bid29434,,
23646,AllBallots,box1,7547,,bid7547,,
23647,AllBallots,box1,10678,,bid10678,,
23648,AllBallots,box1,14311,,bid34751,,
23649,AllBallots,box1,12323,,bid32763,,
23650,AllBallots,box1,5520,,bid5520,,
23651,AllBallots,box1,1318,,bid1318,,
23652,AllBallots,box1,5283,,bid5283,,
23653,AllBallots,box1,9078,,bid29518,,
23654,AllBallots,box1,16179,,bid36619,,
23655,AllBallots,box1,10431,,bid10431,,
23656,AllBallots,box1,2331,,bid22771,,
23657,AllBallots,box1,5940,,bid5940,,
23658,AllBallots,box1,14402,,bid14402,,
23659,AllBallots,box1,19234,,bid19234,,
23660,AllBallots,box1,16757,,bid37197,,
23661,AllBallots,box1,14887,,bid14887,,
23662,AllBallots,box1,18430,,bid18430,,
23663,AllBallots,box1,16591,,bid37031,,
23664,AllBallots,box1,1663,,bid1663,,
23665,AllBallots,box1,12659,,bid33099,,
23666,AllBallots,box1,19332,,bid19332,,
23667,AllBallots,box1,59,,bid20499,,
23668,AllBallots,box1,697,,bid697,,
23669,AllBallots,box1,9789,,bid9789,,
23670,AllBallots,box1,15986,,bid36426,,
23671,AllBallots,box1,9907,,bid30347,,
23672,AllBallots,box1,11800,,bid11800,,
23673,AllBallots,box1,9179,,bid29619,,
23674,AllBallots,box1,11931,,bid11931,,
23675,AllBallots,box1,11768,,bid32208,,
23676,AllBallots,box1,6119,,bid6119,,
23677,AllBallots,box1,768,,bid21208,,
23678,AllBallots,box1,1389,,bid1389,,
23679,AllBallots,box1,17115,,bid37555,,
23680,AllBallots,box1,1342,,bid21782,,
23681,AllBallots,box1,6088,,bid26528,,
23682,AllBallots,box1,2526,,bid2526,,
23683,AllBallots,box1,6433,,bid26873,,
23684,AllBallots,box1,17367,,bid37807,,
23685,AllBallots,box1,17329,,bid37769,,
23686,AllBallots,box1,8298,,bid28738,,
23687,AllBallots,box1,12718,,bid12718,,
23688,AllBallots,box1,11524,,bid11524,,
23689,AllBallots,box1,15236,,bid35676,,
23690,AllBallots,box1,3883,,bid24323,,
23691,AllBallots,box1,8034,,bid8034,,
23692,AllBallots,box1,6110,,bid26550,,
23693,AllBallots,box1,8922,,bid29362,,
23694,AllBallots,box1,15538,,bid15538,,
23695,AllBallots,box1,11759,,bid11759,,
23696,AllBallots,box1,14505,,bid14505,,
23697,AllBallots,box1,12447,,bid12447,,
23698,AllBallots,box1,487,,bid487,,
23699,AllBallots,box1,4009,,bid24449,,
23700,AllBallots,box1,115,,bid20555,,
23701,AllBallots,box1,19810,,bid19810,,
23702,AllBallots,box1,2125,,bid22565,,
23703,AllBallots,box1,15067,,bid35507,,
23704,AllBallots,box1,6568,,bid27008,,
23705,AllBallots,box1,17619,,bid17619,,
23706,AllBallots,box1,10198,,bid30638,,
23707,AllBallots,box1,16321,,bid16321,,
23708,AllBallots,box1,5371,,bid5371,,
23709,AllBallots,box1,10738,,bid10738,,
23710,AllBallots,box1,13483,,bid13483,,
23711,AllBallots,box1,4011,,bid24451,,
23712,AllBallots,box1,19542,,bid19542,,
23713,AllBallots,box1,6967,,bid6967,,
23714,AllBallots,box1,10864,,bid10864,,
23715,AllBallots,box1,14173,,bid34613,,
23716,AllBallots,box1,18899,,bid18899,,
23717,AllBallots,box1,6268,,bid26708,,
23718,AllBallots,box1,16498,,bid16498,,
23719,AllBallots,box1,13760,,bid34200,,
23720,AllBallots,box1,11322,,bid31762,,
23721,AllBallots,box1,18250,,bid38690,,
23722,AllBallots,box1,18314,,bid18314,,
23723,AllBallots,box1,2844,,bid2844,,
23724,AllBallots,box1,9081,,bid29521,,
23725,AllBallots,box1,2687,,bid2687,,
23726,AllBallots,box1,531,,bid531,,
23727,AllBallots,box1,17772,,bid38212,,
23728,AllBallots,box1,17914,,bid17914,,
23729,AllBallots,box1,19139,,bid39579,,
23730,AllBallots,box1,9675,,bid9675,,
23731,AllBallots,box1,18366,,bid38806,,
23732,AllBallots,box1,17895,,bid17895,,
23733,AllBallots,box1,15796,,bid15796,,
23734,AllBallots,box1,13883,,bid13883,,
23735,AllBallots,box1,11073,,bid11073,,
23736,AllBallots,box1,13819,,bid34259,,
23737,AllBallots,box1,11041,,bid31481,,
23738,AllBallots,box1,7196,,bid27636,,
23739,AllBallots,box1,5336,,bid25776,,
23740,AllBallots,box1,18661,,bid39101,,
23741,AllBallots,box1,4479,,bid4479,,
23742,AllBallots,box1,18839,,bid39279,,
23743,AllBallots,box1,8599,,bid8599,,
23744,AllBallots,box1,18754,,bid39194,,
23745,AllBallots,box1,11474,,bid31914,,
23746,AllBallots,box1,1936,,bid22376,,
23747,AllBallots,box1,9997,,bid30437,,
23748,AllBallots,box1,12450,,bid32890,,
23749,AllBallots,box1,16223,,bid16223,,
23750,AllBallots,box1,2282,,bid22722,,
23751,AllBallots,box1,11225,,bid11225,,
23752,AllBallots,box1,6395,,bid26835,,
23753,AllBallots,box1,18494,,bid18494,,
23754,AllBallots,box1,10307,,bid30747,,
23755,AllBallots,box1,2474,,bid2474,,
23756,AllBallots,box1,13474,,bid13474,,
23757,AllBallots,box1,3899,,bid3899,,
23758,AllBallots,box1,15463,,bid35903,,
23759,AllBallots,box1,378,,bid378,,
23760,AllBallots,box1,4582,,bid25022,,
23761,AllBallots,box1,5137,,bid5137,,
23762,AllBallots,box1,17781,,bid38221,,
23763,AllBallots,box1,9325,,bid9325,,
23764,AllBallots,box1,13529,,bid33969,,
23765,AllBallots,box1,359,,bid20799,,
23766,AllBallots,box1,4712,,bid4712,,
23767,AllBallots,box1,6208,,bid26648,,
23768,AllBallots,box1,15790,,bid36230,,
23769,AllBallots,box1,1824,,bid1824,,
23770,AllBallots,box1,1006,,bid21446,,
23771,AllBallots,box1,10615,,bid10615,,
23772,AllBallots,box1,3364,,bid3364,,
23773,AllBallots,box1,14140,,bid34580,,
23774,AllBallots,box1,9492,,bid29932,,
23775,AllBallots,box1,7965,,bid7965,,
23776,AllBallots,box1,684,,bid21124,,
23777,AllBallots,box1,3167,,bid3167,,
23778,AllBallots,box1,8703,,bid8703,,
23779,AllBallots,box1,15939,,bid15939,,
23780,AllBallots,box1,2766,,bid23206,,
23781,AllBallots,box1,10000,,bid10000,,
23782,AllBallots,box1,13897,,bid34337,,
23783,AllBallots,box1,18070,,bid18070,,
23784,AllBallots,box1,800,,bid800,,
23785,AllBallots,box1,5459,,bid25899,,
23786,AllBallots,box1,5569,,bid26009,,
23787,AllBallots,box1,16127,,bid16127,,
23788,AllBallots,box1,4476,,bid4476,,
23789,AllBallots,box1,19898,,bid19898,,
23790,AllBallots,box1,18208,,bid18208,,
23791,AllBallots,box1,4549,,bid24989,,
23792,AllBallots,box1,19487,,bid19487,,
23793,AllBallots,box1,4690,,bid25130,,
23794,AllBallots,box1,9099,,bid29539,,
23795,AllBallots,box1,10542,,bid10542,,
23796,AllBallots,box1,1430,,bid21870,,
23797,AllBallots,box1,14128,,bid34568,,
23798,AllBallots,box1,14736,,bid14736,,
23799,AllBallots,box1,5413,,bid25853,,
23800,AllBallots,box1,10286,,bid10286,,
23801,AllBallots,box1,7922,,bid7922,,
23802,AllBallots,box1,11819,,bid11819,,
23803,AllBallots,box1,808,,bid21248,,
23804,AllBallots,box1,14753,,bid14753,,
23805,AllBallots,box1,3783,,bid3783,,
23806,AllBallots,box1,9934,,bid30374,,
23807,AllBallots,box1,7907,,bid28347,,
23808,AllBallots,box1,13247,,bid33687,,
23809,AllBallots,box1,1757,,bid1757,,
23810,AllBallots,box1,8714,,bid8714,,
23811,AllBallots,box1,17164,,bid17164,,
23812,AllBallots,box1,17044,,bid37484,,
23813,AllBallots,box1,6168,,bid6168,,
23814,AllBallots,box1,5509,,bid25949,,
23815,AllBallots,box1,6383,,bid6383,,
23816,AllBallots,box1,20240,,bid20240,,
23817,AllBallots,box1,2104,,bid22544,,
23818,AllBallots,box1,10155,,bid30595,,
23819,AllBallots,box1,13088,,bid33528,,
23820,AllBallots,box1,11721,,bid32161,,
23821,AllBallots,box1,16024,,bid16024,,
23822,AllBallots,box1,14642,,bid35082,,
23823,AllBallots,box1,2451,,bid2451,,
23824,AllBallots,box1,10363,,bid30803,,
23825,AllBallots,box1,7530,,bid7530,,
23826,AllBallots,box1,17804,,bid17804,,
23827,AllBallots,box1,19335,,bid19335,,
23828,AllBallots,box1,10727,,bid31167,,
23829,AllBallots,box1,14059,,bid34499,,
23830,AllBallots,box1,19406,,bid39846,,
23831,AllBallots,box1,2738,,bid23178,,
23832,AllBallots,box1,10082,,bid30522,,
23833,AllBallots,box1,5033,,bid5033,,
23834,AllBallots,box1,11392,,bid31832,,
23835,AllBallots,box1,8015,,bid8015,,
23836,AllBallots,box1,8725,,bid8725,,
23837,AllBallots,box1,16600,,bid16600,,
23838,AllBallots,box1,10256,,bid30696,,
23839,AllBallots,box1,12035,,bid12035,,
23840,AllBallots,box1,1012,,bid21452,,
23841,AllBallots,box1,74,,bid20514,,
23842,AllBallots,box1,5435,,bid25875,,
23843,AllBallots,box1,1403,,bid21843,,
23844,AllBallots,box1,645,,bid645,,
23845,AllBallots,box1,16118,,bid36558,,
23846,AllBallots,box1,14434,,bid34874,,
23847,AllBallots,box1,996,,bid21436,,
23848,AllBallots,box1,4095,,bid4095,,
23849,AllBallots,box1,313,,bid313,,
23850,AllBallots,box1,7283,,bid27723,,
23851,AllBallots,box1,531,,bid20971,,
23852,AllBallots,box1,5935,,bid5935,,
23853,AllBallots,box1,2709,,bid23149,,
23854,AllBallots,box1,4559,,bid4559,,
23855,AllBallots,box1,1357,,bid21797,,
23856,AllBallots,box1,15554,,bid35994,,
23857,AllBallots,box1,1044,,bid21484,,
23858,AllBallots,box1,19202,,bid19202,,
23859,AllBallots,box1,5124,,bid5124,,
23860,AllBallots,box1,6540,,bid6540,,
23861,AllBallots,box1,82,,bid20522,,
23862,AllBallots,box1,10656,,bid10656,,
23863,AllBallots,box1,2410,,bid2410,,
23864,AllBallots,box1,14937,,bid14937,,
23865,AllBallots,box1,14890,,bid14890,,
23866,AllBallots,box1,19341,,bid19341,,
23867,AllBallots,box1,1816,,bid1816,,
23868,AllBallots,box1,17725,,bid17725,,
23869,AllBallots,box1,10561,,bid10561,,
23870,AllBallots,box1,2233,,bid2233,,
23871,AllBallots,box1,14457,,bid14457,,
23872,AllBallots,box1,3276,,bid23716,,
23873,AllBallots,box1,16040,,bid16040,,
23874,AllBallots,box1,17101,,bid17101,,
23875,AllBallots,box1,12066,,bid12066,,
23876,AllBallots,box1,7669,,bid28109,,
23877,AllBallots,box1,12602,,bid12602,,
23878,AllBallots,box1,17472,,bid17472,,
23879,AllBallots,box1,15966,,bid15966,,
23880,AllBallots,box1,4117,,bid4117,,
23881,AllBallots,box1,318,,bid20758,,
23882,AllBallots,box1,6365,,bid6365,,
23883,AllBallots,box1,11494,,bid31934,,
23884,AllBallots,box1,14530,,bid14530,,
23885,AllBallots,box1,397,,bid20837,,
23886,AllBallots,box1,17095,,bid37535,,
23887,AllBallots,box1,5508,,bid5508,,
23888,AllBallots,box1,1338,,bid1338,,
23889,AllBallots,box1,3645,,bid3645,,
23890,AllBallots,box1,12373,,bid12373,,
23891,AllBallots,box1,4946,,bid25386,,
23892,AllBallots,box1,11824,,bid32264,,
23893,AllBallots,box1,4087,,bid24527,,
23894,AllBallots,box1,14229,,bid14229,,
23895,AllBallots,box1,11206,,bid31646,,
23896,AllBallots,box1,9977,,bid30417,,
23897,AllBallots,box1,2498,,bid22938,,
23898,AllBallots,box1,20193,,bid20193,,
23899,AllBallots,box1,16364,,bid36804,,
23900,AllBallots,box1,383,,bid383,,
23901,AllBallots,box1,16074,,bid36514,,
23902,AllBallots,box1,10621,,bid31061,,
23903,AllBallots,box1,3749,,bid24189,,
23904,AllBallots,box1,406,,bid20846,,
23905,AllBallots,box1,10425,,bid30865,,
23906,AllBallots,box1,2776,,bid2776,,
23907,AllBallots,box1,16441,,bid36881,,
23908,AllBallots,box1,20423,,bid20423,,
23909,AllBallots,box1,10554,,bid10554,,
23910,AllBallots,box1,20285,,bid20285,,
23911,AllBallots,box1,18083,,bid18083,,
23912,AllBallots,box1,16189,,bid36629,,
23913,AllBallots,box1,18151,,bid18151,,
23914,AllBallots,box1,15457,,bid35897,,
23915,AllBallots,box1,18651,,bid39091,,
23916,AllBallots,box1,12412,,bid12412,,
23917,AllBallots,box1,18643,,bid18643,,
23918,AllBallots,box1,7897,,bid7897,,
23919,AllBallots,box1,17349,,bid37789,,
23920,AllBallots,box1,4087,,bid4087,,
23921,AllBallots,box1,5470,,bid25910,,
23922,AllBallots,box1,13840,,bid34280,,
23923,AllBallots,box1,8090,,bid8090,,
23924,AllBallots,box1,3864,,bid3864,,
23925,AllBallots,box1,2118,,bid2118,,
23926,AllBallots,box1,10217,,bid30657,,
23927,AllBallots,box1,16368,,bid36808,,
23928,AllBallots,box1,209,,bid209,,
23929,AllBallots,box1,17147,,bid17147,,
23930,AllBallots,box1,15697,,bid36137,,
23931,AllBallots,box1,4237,,bid4237,,
23932,AllBallots,box1,6842,,bid27282,,
23933,AllBallots,box1,6295,,bid6295,,
23934,AllBallots,box1,13836,,bid13836,,
23935,AllBallots,box1,16513,,bid16513,,
23936,AllBallots,box1,2646,,bid23086,,
23937,AllBallots,box1,3290,,bid23730,,
23938,AllBallots,box1,14695,,bid35135,,
23939,AllBallots,box1,5809,,bid26249,,
23940,AllBallots,box1,11801,,bid11801,,
23941,AllBallots,box1,3054,,bid3054,,
23942,AllBallots,box1,19794,,bid19794,,
23943,AllBallots,box1,1377,,bid21817,,
23944,AllBallots,box1,15108,,bid35548,,
23945,AllBallots,box1,14048,,bid14048,,
23946,AllBallots,box1,1656,,bid1656,,
23947,AllBallots,box1,10760,,bid31200,,
23948,AllBallots,box1,10806,,bid31246,,
23949,AllBallots,box1,15003,,bid15003,,
23950,AllBallots,box1,7472,,bid27912,,
23951,AllBallots,box1,102,,bid20542,,
23952,AllBallots,box1,17876,,bid38316,,
23953,AllBallots,box1,3255,,bid23695,,
23954,AllBallots,box1,13560,,bid13560,,
23955,AllBallots,box1,4899,,bid4899,,
23956,AllBallots,box1,14809,,bid35249,,
23957,AllBallots,box1,10344,,bid30784,,
23958,AllBallots,box1,11436,,bid11436,,
23959,AllBallots,box1,19763,,bid19763,,
23960,AllBallots,box1,4313,,bid4313,,
23961,AllBallots,box1,3259,,bid3259,,
23962,AllBallots,box1,18213,,bid38653,,
23963,AllBallots,box1,4743,,bid25183,,
23964,AllBallots,box1,4706,,bid25146,,
23965,AllBallots,box1,18495,,bid18495,,
23966,AllBallots,box1,7774,,bid28214,,
23967,AllBallots,box1,20352,,bid20352,,
23968,AllBallots,box1,1316,,bid1316,,
23969,AllBallots,box1,1110,,bid21550,,
23970,AllBallots,box1,17112,,bid17112,,
23971,AllBallots,box1,12335,,bid12335,,
23972,AllBallots,box1,7046,,bid7046,,
23973,AllBallots,box1,18325,,bid18325,,
23974,AllBallots,box1,9980,,bid9980,,
23975,AllBallots,box1,8253,,bid8253,,
23976,AllBallots,box1,14768,,bid14768,,
23977,AllBallots,box1,2802,,bid23242,,
23978,AllBallots,box1,5035,,bid5035,,
23979,AllBallots,box1,11579,,bid11579,,
23980,AllBallots,box1,5699,,bid26139,,
23981,AllBallots,box1,20420,,bid20420,,
23982,AllBallots,box1,8876,,bid29316,,
23983,AllBallots,box1,2386,,bid2386,,
23984,AllBallots,box1,196,,bid20636,,
23985,AllBallots,box1,11028,,bid31468,,
23986,AllBallots,box1,129,,bid20569,,
23987,AllBallots,box1,10771,,bid10771,,
23988,AllBallots,box1,15113,,bid35553,,
23989,AllBallots,box1,8579,,bid29019,,
23990,AllBallots,box1,4567,,bid25007,,
23991,AllBallots,box1,18153,,bid38593,,
23992,AllBallots,box1,7383,,bid27823,,
23993,AllBallots,box1,6312,,bid26752,,
23994,AllBallots,box1,7250,,bid27690,,
23995,AllBallots,box1,11727,,bid32167,,
23996,AllBallots,box1,12771,,bid33211,,
23997,AllBallots,box1,9552,,bid29992,,
23998,AllBallots,box1,13945,,bid34385,,
23999,AllBallots,box1,5132,,bid25572,,
24000,AllBallots,box1,15475,,bid15475,,
24001,AllBallots,box1,9882,,bid30322,,
24002,AllBallots,box1,16110,,bid16110,,
24003,AllBallots,box1,16586,,bid37026,,
24004,AllBallots,box1,847,,bid21287,,
24005,AllBallots,box1,8585,,bid8585,,
24006,AllBallots,box1,17333,,bid17333,,
24007,AllBallots,box1,3041,,bid3041,,
24008,AllBallots,box1,14670,,bid14670,,
24009,AllBallots,box1,18938,,bid39378,,
24010,AllBallots,box1,2137,,bid22577,,
24011,AllBallots,box1,142,,bid20582,,
24012,AllBallots,box1,5455,,bid25895,,
24013,AllBallots,box1,7793,,bid28233,,
24014,AllBallots,box1,18978,,bid18978,,
24015,AllBallots,box1,15754,,bid15754,,
24016,AllBallots,box1,4632,,bid25072,,
24017,AllBallots,box1,14203,,bid34643,,
24018,AllBallots,box1,9879,,bid30319,,
24019,AllBallots,box1,15259,,bid15259,,
24020,AllBallots,box1,16969,,bid16969,,
24021,AllBallots,box1,7749,,bid7749,,
24022,AllBallots,box1,2583,,bid2583,,
24023,AllBallots,box1,2141,,bid22581,,
24024,AllBallots,box1,884,,bid21324,,
24025,AllBallots,box1,18598,,bid39038,,
24026,AllBallots,box1,3676,,bid24116,,
24027,AllBallots,box1,19376,,bid19376,,
24028,AllBallots,box1,12445,,bid32885,,
24029,AllBallots,box1,9028,,bid9028,,
24030,AllBallots,box1,17451,,bid37891,,
24031,AllBallots,box1,4243,,bid4243,,
24032,AllBallots,box1,6251,,bid6251,,
24033,AllBallots,box1,8905,,bid8905,,
24034,AllBallots,box1,1169,,bid1169,,
24035,AllBallots,box1,11705,,bid11705,,
24036,AllBallots,box1,1622,,bid1622,,
24037,AllBallots,box1,3996,,bid3996,,
24038,AllBallots,box1,11408,,bid31848,,
24039,AllBallots,box1,12982,,bid12982,,
24040,AllBallots,box1,10480,,bid10480,,
24041,AllBallots,box1,5109,,bid25549,,
24042,AllBallots,box1,16437,,bid16437,,
24043,AllBallots,box1,14238,,bid34678,,
24044,AllBallots,box1,12675,,bid33115,,
24045,AllBallots,box1,1025,,bid1025,,
24046,AllBallots,box1,4965,,bid25405,,
24047,AllBallots,box1,4060,,bid24500,,
24048,AllBallots,box1,1273,,bid21713,,
24049,AllBallots,box1,4882,,bid25322,,
24050,AllBallots,box1,10858,,bid10858,,
24051,AllBallots,box1,16670,,bid16670,,
24052,AllBallots,box1,8272,,bid8272,,
24053,AllBallots,box1,16410,,bid36850,,
24054,AllBallots,box1,8877,,bid29317,,
24055,AllBallots,box1,10496,,bid10496,,
24056,AllBallots,box1,12691,,bid33131,,
24057,AllBallots,box1,16570,,bid37010,,
24058,AllBallots,box1,2274,,bid2274,,
