Collection,Ballot id,Contest,Selections
AllBallots,bid22036,Aurora2K,Yes
AllBallots,bid22037,Aurora2K,Yes
AllBallots,bid22038,Aurora2K,No
AllBallots,bid22039,Aurora2K,No
AllBallots,bid22040,Aurora2K,No
AllBallots,bid22041,Aurora2K,No
AllBallots,bid22042,Aurora2K,No
AllBallots,bid22043,Aurora2K,No
AllBallots,bid22044,Aurora2K,No
AllBallots,bid22045,Aurora2K,Yes
AllBallots,bid22046,Aurora2K,No
AllBallots,bid22047,Aurora2K,No
AllBallots,bid22048,Aurora2K,Yes
AllBallots,bid22049,Aurora2K,Yes
AllBallots,bid22050,Aurora2K,Yes
AllBallots,bid22051,Aurora2K,No
AllBallots,bid22052,Aurora2K,Yes
AllBallots,bid22053,Aurora2K,No
AllBallots,bid22054,Aurora2K,No
AllBallots,bid22055,Aurora2K,No
AllBallots,bid22056,Aurora2K,No
AllBallots,bid22057,Aurora2K,Yes
AllBallots,bid22058,Aurora2K,No
AllBallots,bid22059,Aurora2K,No
AllBallots,bid22060,Aurora2K,Yes
AllBallots,bid22061,Aurora2K,No
AllBallots,bid22062,Aurora2K,No
AllBallots,bid22063,Aurora2K,No
AllBallots,bid22064,Aurora2K,Yes
AllBallots,bid22065,Aurora2K,No
AllBallots,bid22066,Aurora2K,Yes
AllBallots,bid22067,Aurora2K,Yes
AllBallots,bid22068,Aurora2K,No
AllBallots,bid22069,Aurora2K,Yes
AllBallots,bid22070,Aurora2K,Yes
AllBallots,bid22071,Aurora2K,No
AllBallots,bid22072,Aurora2K,Yes
AllBallots,bid22073,Aurora2K,Yes
AllBallots,bid22074,Aurora2K,No
AllBallots,bid22075,Aurora2K,No
AllBallots,bid22076,Aurora2K,Yes
AllBallots,bid22077,Aurora2K,Yes
AllBallots,bid22078,Aurora2K,Yes
AllBallots,bid22079,Aurora2K,Yes
AllBallots,bid22080,Aurora2K,No
AllBallots,bid22081,Aurora2K,Yes
AllBallots,bid22082,Aurora2K,No
AllBallots,bid22083,Aurora2K,No
AllBallots,bid22084,Aurora2K,No
AllBallots,bid22085,Aurora2K,No
AllBallots,bid22086,Aurora2K,Yes
AllBallots,bid22087,Aurora2K,Yes
AllBallots,bid22088,Aurora2K,No
AllBallots,bid22089,Aurora2K,Yes
AllBallots,bid22090,Aurora2K,No
AllBallots,bid22091,Aurora2K,Yes
AllBallots,bid22092,Aurora2K,No
AllBallots,bid22093,Aurora2K,Yes
AllBallots,bid22094,Aurora2K,No
AllBallots,bid22095,Aurora2K,Yes
AllBallots,bid22096,Aurora2K,Yes
AllBallots,bid22097,Aurora2K,Yes
AllBallots,bid22098,Aurora2K,No
AllBallots,bid22099,Aurora2K,Yes
AllBallots,bid22100,Aurora2K,No
AllBallots,bid22101,Aurora2K,No
AllBallots,bid22102,Aurora2K,Yes
AllBallots,bid22103,Aurora2K,Yes
AllBallots,bid22104,Aurora2K,Yes
AllBallots,bid22105,Aurora2K,Yes
AllBallots,bid22106,Aurora2K,Yes
AllBallots,bid22107,Aurora2K,No
AllBallots,bid22108,Aurora2K,Yes
AllBallots,bid22109,Aurora2K,No
AllBallots,bid22110,Aurora2K,Yes
AllBallots,bid22111,Aurora2K,No
AllBallots,bid22112,Aurora2K,Yes
AllBallots,bid22113,Aurora2K,No
AllBallots,bid22114,Aurora2K,Yes
AllBallots,bid22115,Aurora2K,Yes
AllBallots,bid22116,Aurora2K,Yes
AllBallots,bid22117,Aurora2K,No
AllBallots,bid22118,Aurora2K,No
AllBallots,bid22119,Aurora2K,No
AllBallots,bid22120,Aurora2K,No
AllBallots,bid22121,Aurora2K,Yes
AllBallots,bid22122,Aurora2K,Yes
AllBallots,bid22123,Aurora2K,No
AllBallots,bid22124,Aurora2K,No
AllBallots,bid22125,Aurora2K,No
AllBallots,bid22126,Aurora2K,Yes
AllBallots,bid22127,Aurora2K,No
AllBallots,bid22128,Aurora2K,No
AllBallots,bid22129,Aurora2K,No
AllBallots,bid22130,Aurora2K,Yes
AllBallots,bid22131,Aurora2K,Yes
AllBallots,bid22132,Aurora2K,Yes
AllBallots,bid22133,Aurora2K,Yes
AllBallots,bid22134,Aurora2K,No
AllBallots,bid22135,Aurora2K,No
AllBallots,bid22136,Aurora2K,Yes
AllBallots,bid22137,Aurora2K,No
AllBallots,bid22138,Aurora2K,Yes
AllBallots,bid22139,Aurora2K,Yes
AllBallots,bid22140,Aurora2K,Yes
AllBallots,bid22141,Aurora2K,No
AllBallots,bid22142,Aurora2K,Yes
AllBallots,bid22143,Aurora2K,No
AllBallots,bid22144,Aurora2K,Yes
AllBallots,bid22145,Aurora2K,No
AllBallots,bid22146,Aurora2K,No
AllBallots,bid22147,Aurora2K,Yes
AllBallots,bid22148,Aurora2K,Yes
AllBallots,bid22149,Aurora2K,No
AllBallots,bid22150,Aurora2K,No
AllBallots,bid22151,Aurora2K,No
AllBallots,bid22152,Aurora2K,No
AllBallots,bid22153,Aurora2K,No
AllBallots,bid22154,Aurora2K,No
AllBallots,bid22155,Aurora2K,Yes
AllBallots,bid22156,Aurora2K,Yes
AllBallots,bid22157,Aurora2K,No
AllBallots,bid22158,Aurora2K,No
AllBallots,bid22159,Aurora2K,Yes
AllBallots,bid22160,Aurora2K,No
AllBallots,bid22161,Aurora2K,Yes
AllBallots,bid22162,Aurora2K,Yes
AllBallots,bid22163,Aurora2K,No
AllBallots,bid22164,Aurora2K,Yes
AllBallots,bid22165,Aurora2K,No
AllBallots,bid22166,Aurora2K,Yes
AllBallots,bid22167,Aurora2K,No
AllBallots,bid22168,Aurora2K,Yes
AllBallots,bid22169,Aurora2K,No
AllBallots,bid22170,Aurora2K,Yes
AllBallots,bid22171,Aurora2K,No
AllBallots,bid22172,Aurora2K,No
AllBallots,bid22173,Aurora2K,No
AllBallots,bid22174,Aurora2K,No
AllBallots,bid22175,Aurora2K,No
AllBallots,bid22176,Aurora2K,Yes
AllBallots,bid22177,Aurora2K,No
AllBallots,bid22178,Aurora2K,Yes
AllBallots,bid22179,Aurora2K,Yes
AllBallots,bid22180,Aurora2K,No
AllBallots,bid22181,Aurora2K,No
AllBallots,bid22182,Aurora2K,No
AllBallots,bid22183,Aurora2K,No
AllBallots,bid22184,Aurora2K,Yes
AllBallots,bid22185,Aurora2K,Yes
AllBallots,bid22186,Aurora2K,No
AllBallots,bid22187,Aurora2K,Yes
AllBallots,bid22188,Aurora2K,Yes
AllBallots,bid22189,Aurora2K,Yes
AllBallots,bid22190,Aurora2K,Yes
AllBallots,bid22191,Aurora2K,No
AllBallots,bid22192,Aurora2K,Yes
AllBallots,bid22193,Aurora2K,Yes
AllBallots,bid22194,Aurora2K,Yes
AllBallots,bid22195,Aurora2K,No
AllBallots,bid22196,Aurora2K,No
AllBallots,bid22197,Aurora2K,No
AllBallots,bid22198,Aurora2K,No
AllBallots,bid22199,Aurora2K,No
AllBallots,bid22200,Aurora2K,No
AllBallots,bid22201,Aurora2K,No
AllBallots,bid22202,Aurora2K,No
AllBallots,bid22203,Aurora2K,Yes
AllBallots,bid22204,Aurora2K,Yes
AllBallots,bid22205,Aurora2K,Yes
AllBallots,bid22206,Aurora2K,No
AllBallots,bid22207,Aurora2K,Yes
AllBallots,bid22208,Aurora2K,Yes
AllBallots,bid22209,Aurora2K,Yes
AllBallots,bid22210,Aurora2K,No
AllBallots,bid22211,Aurora2K,Yes
AllBallots,bid22212,Aurora2K,No
AllBallots,bid22213,Aurora2K,No
AllBallots,bid22214,Aurora2K,No
AllBallots,bid22215,Aurora2K,Yes
AllBallots,bid22216,Aurora2K,No
AllBallots,bid22217,Aurora2K,No
AllBallots,bid22218,Aurora2K,Yes
AllBallots,bid22219,Aurora2K,Yes
AllBallots,bid22220,Aurora2K,Yes
AllBallots,bid22221,Aurora2K,No
AllBallots,bid22222,Aurora2K,Yes
AllBallots,bid22223,Aurora2K,Yes
AllBallots,bid22224,Aurora2K,Yes
AllBallots,bid22225,Aurora2K,Yes
AllBallots,bid22226,Aurora2K,Yes
AllBallots,bid22227,Aurora2K,Yes
AllBallots,bid22228,Aurora2K,No
AllBallots,bid22229,Aurora2K,Yes
AllBallots,bid22230,Aurora2K,Yes
AllBallots,bid22231,Aurora2K,No
AllBallots,bid22232,Aurora2K,No
AllBallots,bid22233,Aurora2K,No
AllBallots,bid22234,Aurora2K,No
AllBallots,bid22235,Aurora2K,No
AllBallots,bid22236,Aurora2K,No
AllBallots,bid22237,Aurora2K,Yes
AllBallots,bid22238,Aurora2K,Yes
AllBallots,bid22239,Aurora2K,Yes
AllBallots,bid22240,Aurora2K,Yes
AllBallots,bid22241,Aurora2K,Yes
AllBallots,bid22242,Aurora2K,Yes
AllBallots,bid22243,Aurora2K,No
AllBallots,bid22244,Aurora2K,Yes
AllBallots,bid22245,Aurora2K,Yes
AllBallots,bid22246,Aurora2K,No
AllBallots,bid22247,Aurora2K,No
AllBallots,bid22248,Aurora2K,No
AllBallots,bid22249,Aurora2K,Yes
AllBallots,bid22250,Aurora2K,Yes
AllBallots,bid22251,Aurora2K,Yes
AllBallots,bid22252,Aurora2K,Yes
AllBallots,bid22253,Aurora2K,Yes
AllBallots,bid22254,Aurora2K,Yes
AllBallots,bid22255,Aurora2K,No
AllBallots,bid22256,Aurora2K,No
AllBallots,bid22257,Aurora2K,No
AllBallots,bid22258,Aurora2K,No
AllBallots,bid22259,Aurora2K,Yes
AllBallots,bid22260,Aurora2K,No
AllBallots,bid22261,Aurora2K,Yes
AllBallots,bid22262,Aurora2K,Yes
AllBallots,bid22263,Aurora2K,Yes
AllBallots,bid22264,Aurora2K,Yes
AllBallots,bid22265,Aurora2K,Yes
AllBallots,bid22266,Aurora2K,No
AllBallots,bid22267,Aurora2K,Yes
AllBallots,bid22268,Aurora2K,Yes
AllBallots,bid22269,Aurora2K,Yes
AllBallots,bid22270,Aurora2K,Yes
AllBallots,bid22271,Aurora2K,Yes
AllBallots,bid22272,Aurora2K,Yes
AllBallots,bid22273,Aurora2K,Yes
AllBallots,bid22274,Aurora2K,Yes
AllBallots,bid22275,Aurora2K,No
AllBallots,bid22276,Aurora2K,Yes
AllBallots,bid22277,Aurora2K,Yes
AllBallots,bid22278,Aurora2K,No
AllBallots,bid22279,Aurora2K,Yes
AllBallots,bid22280,Aurora2K,No
AllBallots,bid22281,Aurora2K,Yes
AllBallots,bid22282,Aurora2K,No
AllBallots,bid22283,Aurora2K,No
AllBallots,bid22284,Aurora2K,Yes
AllBallots,bid22285,Aurora2K,Yes
AllBallots,bid22286,Aurora2K,No
AllBallots,bid22287,Aurora2K,Yes
AllBallots,bid22288,Aurora2K,No
AllBallots,bid22289,Aurora2K,No
AllBallots,bid22290,Aurora2K,Yes
AllBallots,bid22291,Aurora2K,No
AllBallots,bid22292,Aurora2K,Yes
AllBallots,bid22293,Aurora2K,No
AllBallots,bid22294,Aurora2K,Yes
AllBallots,bid22295,Aurora2K,Yes
AllBallots,bid22296,Aurora2K,No
AllBallots,bid22297,Aurora2K,Yes
AllBallots,bid22298,Aurora2K,No
AllBallots,bid22299,Aurora2K,No
AllBallots,bid22300,Aurora2K,Yes
AllBallots,bid22301,Aurora2K,No
AllBallots,bid22302,Aurora2K,Yes
AllBallots,bid22303,Aurora2K,Yes
AllBallots,bid22304,Aurora2K,No
AllBallots,bid22305,Aurora2K,Yes
AllBallots,bid22306,Aurora2K,No
AllBallots,bid22307,Aurora2K,No
AllBallots,bid22308,Aurora2K,Yes
AllBallots,bid22309,Aurora2K,Yes
AllBallots,bid22310,Aurora2K,Yes
AllBallots,bid22311,Aurora2K,No
AllBallots,bid22312,Aurora2K,Yes
AllBallots,bid22313,Aurora2K,No
AllBallots,bid22314,Aurora2K,No
AllBallots,bid22315,Aurora2K,Yes
AllBallots,bid22316,Aurora2K,No
AllBallots,bid22317,Aurora2K,No
AllBallots,bid22318,Aurora2K,Yes
AllBallots,bid22319,Aurora2K,No
AllBallots,bid22320,Aurora2K,No
AllBallots,bid22321,Aurora2K,Yes
AllBallots,bid22322,Aurora2K,Yes
AllBallots,bid22323,Aurora2K,Yes
AllBallots,bid22324,Aurora2K,Yes
AllBallots,bid22325,Aurora2K,No
AllBallots,bid22326,Aurora2K,Yes
AllBallots,bid22327,Aurora2K,Yes
AllBallots,bid22328,Aurora2K,No
AllBallots,bid22329,Aurora2K,No
AllBallots,bid22330,Aurora2K,Yes
AllBallots,bid22331,Aurora2K,No
AllBallots,bid22332,Aurora2K,No
AllBallots,bid22333,Aurora2K,Yes
AllBallots,bid22334,Aurora2K,No
AllBallots,bid22335,Aurora2K,No
AllBallots,bid22336,Aurora2K,Yes
AllBallots,bid22337,Aurora2K,No
AllBallots,bid22338,Aurora2K,Yes
AllBallots,bid22339,Aurora2K,No
AllBallots,bid22340,Aurora2K,No
AllBallots,bid22341,Aurora2K,Yes
AllBallots,bid22342,Aurora2K,No
AllBallots,bid22343,Aurora2K,No
AllBallots,bid22344,Aurora2K,Yes
AllBallots,bid22345,Aurora2K,Yes
AllBallots,bid22346,Aurora2K,No
AllBallots,bid22347,Aurora2K,Yes
AllBallots,bid22348,Aurora2K,Yes
AllBallots,bid22349,Aurora2K,No
AllBallots,bid22350,Aurora2K,No
AllBallots,bid22351,Aurora2K,Yes
AllBallots,bid22352,Aurora2K,Yes
AllBallots,bid22353,Aurora2K,Yes
AllBallots,bid22354,Aurora2K,Yes
AllBallots,bid22355,Aurora2K,Yes
AllBallots,bid22356,Aurora2K,No
AllBallots,bid22357,Aurora2K,Yes
AllBallots,bid22358,Aurora2K,No
AllBallots,bid22359,Aurora2K,Yes
AllBallots,bid22360,Aurora2K,No
AllBallots,bid22361,Aurora2K,Yes
AllBallots,bid22362,Aurora2K,Yes
AllBallots,bid22363,Aurora2K,No
AllBallots,bid22364,Aurora2K,Yes
AllBallots,bid22365,Aurora2K,Yes
AllBallots,bid22366,Aurora2K,No
AllBallots,bid22367,Aurora2K,Yes
AllBallots,bid22368,Aurora2K,No
AllBallots,bid22369,Aurora2K,Yes
AllBallots,bid22370,Aurora2K,No
AllBallots,bid22371,Aurora2K,Yes
AllBallots,bid22372,Aurora2K,No
AllBallots,bid22373,Aurora2K,Yes
AllBallots,bid22374,Aurora2K,No
AllBallots,bid22375,Aurora2K,No
AllBallots,bid22376,Aurora2K,No
AllBallots,bid22377,Aurora2K,Yes
AllBallots,bid22378,Aurora2K,No
AllBallots,bid22379,Aurora2K,No
AllBallots,bid22380,Aurora2K,Yes
AllBallots,bid22381,Aurora2K,No
AllBallots,bid22382,Aurora2K,Yes
AllBallots,bid22383,Aurora2K,Yes
AllBallots,bid22384,Aurora2K,Yes
AllBallots,bid22385,Aurora2K,Yes
AllBallots,bid22386,Aurora2K,Yes
AllBallots,bid22387,Aurora2K,No
AllBallots,bid22388,Aurora2K,No
AllBallots,bid22389,Aurora2K,Yes
AllBallots,bid22390,Aurora2K,No
AllBallots,bid22391,Aurora2K,Yes
AllBallots,bid22392,Aurora2K,No
AllBallots,bid22393,Aurora2K,No
AllBallots,bid22394,Aurora2K,No
AllBallots,bid22395,Aurora2K,No
AllBallots,bid22396,Aurora2K,No
AllBallots,bid22397,Aurora2K,Yes
AllBallots,bid22398,Aurora2K,Yes
AllBallots,bid22399,Aurora2K,No
AllBallots,bid22400,Aurora2K,No
AllBallots,bid22401,Aurora2K,Yes
AllBallots,bid22402,Aurora2K,No
AllBallots,bid22403,Aurora2K,Yes
AllBallots,bid22404,Aurora2K,Yes
AllBallots,bid22405,Aurora2K,Yes
AllBallots,bid22406,Aurora2K,No
AllBallots,bid22407,Aurora2K,Yes
AllBallots,bid22408,Aurora2K,No
AllBallots,bid22409,Aurora2K,Yes
AllBallots,bid22410,Aurora2K,Yes
AllBallots,bid22411,Aurora2K,No
AllBallots,bid22412,Aurora2K,No
AllBallots,bid22413,Aurora2K,Yes
AllBallots,bid22414,Aurora2K,Yes
AllBallots,bid22415,Aurora2K,No
AllBallots,bid22416,Aurora2K,No
AllBallots,bid22417,Aurora2K,Yes
AllBallots,bid22418,Aurora2K,No
AllBallots,bid22419,Aurora2K,Yes
AllBallots,bid22420,Aurora2K,No
AllBallots,bid22421,Aurora2K,No
AllBallots,bid22422,Aurora2K,Yes
AllBallots,bid22423,Aurora2K,Yes
AllBallots,bid22424,Aurora2K,No
AllBallots,bid22425,Aurora2K,No
AllBallots,bid22426,Aurora2K,No
AllBallots,bid22427,Aurora2K,No
AllBallots,bid22428,Aurora2K,Yes
AllBallots,bid22429,Aurora2K,No
AllBallots,bid22430,Aurora2K,No
AllBallots,bid22431,Aurora2K,Yes
AllBallots,bid22432,Aurora2K,No
AllBallots,bid22433,Aurora2K,No
AllBallots,bid22434,Aurora2K,No
AllBallots,bid22435,Aurora2K,No
AllBallots,bid22436,Aurora2K,Yes
AllBallots,bid22437,Aurora2K,No
AllBallots,bid22438,Aurora2K,Yes
AllBallots,bid22439,Aurora2K,Yes
AllBallots,bid22440,Aurora2K,No
AllBallots,bid22441,Aurora2K,No
AllBallots,bid22442,Aurora2K,No
AllBallots,bid22443,Aurora2K,Yes
AllBallots,bid22444,Aurora2K,No
AllBallots,bid22445,Aurora2K,Yes
AllBallots,bid22446,Aurora2K,No
AllBallots,bid22447,Aurora2K,No
AllBallots,bid22448,Aurora2K,Yes
AllBallots,bid22449,Aurora2K,No
AllBallots,bid22450,Aurora2K,No
AllBallots,bid22451,Aurora2K,No
AllBallots,bid22452,Aurora2K,Yes
AllBallots,bid22453,Aurora2K,No
AllBallots,bid22454,Aurora2K,No
AllBallots,bid22455,Aurora2K,Yes
AllBallots,bid22456,Aurora2K,Yes
AllBallots,bid22457,Aurora2K,Yes
AllBallots,bid22458,Aurora2K,No
AllBallots,bid22459,Aurora2K,No
AllBallots,bid22460,Aurora2K,Yes
AllBallots,bid22461,Aurora2K,Yes
AllBallots,bid22462,Aurora2K,Yes
AllBallots,bid22463,Aurora2K,No
AllBallots,bid22464,Aurora2K,Yes
AllBallots,bid22465,Aurora2K,Yes
AllBallots,bid22466,Aurora2K,Yes
AllBallots,bid22467,Aurora2K,No
AllBallots,bid22468,Aurora2K,No
AllBallots,bid22469,Aurora2K,Yes
AllBallots,bid22470,Aurora2K,No
AllBallots,bid22471,Aurora2K,Yes
AllBallots,bid22472,Aurora2K,No
AllBallots,bid22473,Aurora2K,Yes
AllBallots,bid22474,Aurora2K,No
AllBallots,bid22475,Aurora2K,No
AllBallots,bid22476,Aurora2K,No
AllBallots,bid22477,Aurora2K,No
AllBallots,bid22478,Aurora2K,Yes
AllBallots,bid22479,Aurora2K,Yes
AllBallots,bid22480,Aurora2K,No
AllBallots,bid22481,Aurora2K,Yes
AllBallots,bid22482,Aurora2K,No
AllBallots,bid22483,Aurora2K,Yes
AllBallots,bid22484,Aurora2K,No
AllBallots,bid22485,Aurora2K,No
AllBallots,bid22486,Aurora2K,Yes
AllBallots,bid22487,Aurora2K,Yes
AllBallots,bid22488,Aurora2K,No
AllBallots,bid22489,Aurora2K,Yes
AllBallots,bid22490,Aurora2K,Yes
AllBallots,bid22491,Aurora2K,No
AllBallots,bid22492,Aurora2K,Yes
AllBallots,bid22493,Aurora2K,Yes
AllBallots,bid22494,Aurora2K,Yes
AllBallots,bid22495,Aurora2K,Yes
AllBallots,bid22496,Aurora2K,No
AllBallots,bid22497,Aurora2K,Yes
AllBallots,bid22498,Aurora2K,No
AllBallots,bid22499,Aurora2K,No
AllBallots,bid22500,Aurora2K,No
AllBallots,bid22501,Aurora2K,No
AllBallots,bid22502,Aurora2K,No
AllBallots,bid22503,Aurora2K,No
AllBallots,bid22504,Aurora2K,No
AllBallots,bid22505,Aurora2K,No
AllBallots,bid22506,Aurora2K,Yes
AllBallots,bid22507,Aurora2K,Yes
AllBallots,bid22508,Aurora2K,No
AllBallots,bid22509,Aurora2K,No
AllBallots,bid22510,Aurora2K,No
AllBallots,bid22511,Aurora2K,Yes
AllBallots,bid22512,Aurora2K,No
AllBallots,bid22513,Aurora2K,No
AllBallots,bid22514,Aurora2K,Yes
AllBallots,bid22515,Aurora2K,Yes
AllBallots,bid22516,Aurora2K,Yes
AllBallots,bid22517,Aurora2K,No
AllBallots,bid22518,Aurora2K,No
AllBallots,bid22519,Aurora2K,Yes
AllBallots,bid22520,Aurora2K,No
AllBallots,bid22521,Aurora2K,No
AllBallots,bid22522,Aurora2K,No
AllBallots,bid22523,Aurora2K,Yes
AllBallots,bid22524,Aurora2K,No
AllBallots,bid22525,Aurora2K,No
AllBallots,bid22526,Aurora2K,Yes
AllBallots,bid22527,Aurora2K,No
AllBallots,bid22528,Aurora2K,Yes
AllBallots,bid22529,Aurora2K,No
AllBallots,bid22530,Aurora2K,Yes
AllBallots,bid22531,Aurora2K,Yes
AllBallots,bid22532,Aurora2K,No
AllBallots,bid22533,Aurora2K,No
AllBallots,bid22534,Aurora2K,No
AllBallots,bid22535,Aurora2K,No
AllBallots,bid22536,Aurora2K,No
AllBallots,bid22537,Aurora2K,No
AllBallots,bid22538,Aurora2K,No
AllBallots,bid22539,Aurora2K,No
AllBallots,bid22540,Aurora2K,Yes
AllBallots,bid22541,Aurora2K,Yes
AllBallots,bid22542,Aurora2K,Yes
AllBallots,bid22543,Aurora2K,Yes
AllBallots,bid22544,Aurora2K,Yes
AllBallots,bid22545,Aurora2K,Yes
AllBallots,bid22546,Aurora2K,Yes
AllBallots,bid22547,Aurora2K,No
AllBallots,bid22548,Aurora2K,Yes
AllBallots,bid22549,Aurora2K,No
AllBallots,bid22550,Aurora2K,Yes
AllBallots,bid22551,Aurora2K,No
AllBallots,bid22552,Aurora2K,No
AllBallots,bid22553,Aurora2K,No
AllBallots,bid22554,Aurora2K,Yes
AllBallots,bid22555,Aurora2K,Yes
AllBallots,bid22556,Aurora2K,Yes
AllBallots,bid22557,Aurora2K,Yes
AllBallots,bid22558,Aurora2K,No
AllBallots,bid22559,Aurora2K,Yes
AllBallots,bid22560,Aurora2K,Yes
AllBallots,bid22561,Aurora2K,No
AllBallots,bid22562,Aurora2K,Yes
AllBallots,bid22563,Aurora2K,Yes
AllBallots,bid22564,Aurora2K,No
AllBallots,bid22565,Aurora2K,No
AllBallots,bid22566,Aurora2K,No
AllBallots,bid22567,Aurora2K,Yes
AllBallots,bid22568,Aurora2K,No
AllBallots,bid22569,Aurora2K,Yes
AllBallots,bid22570,Aurora2K,Yes
AllBallots,bid22571,Aurora2K,Yes
AllBallots,bid22572,Aurora2K,Yes
AllBallots,bid22573,Aurora2K,Yes
AllBallots,bid22574,Aurora2K,No
AllBallots,bid22575,Aurora2K,No
AllBallots,bid22576,Aurora2K,No
AllBallots,bid22577,Aurora2K,No
AllBallots,bid22578,Aurora2K,Yes
AllBallots,bid22579,Aurora2K,Yes
AllBallots,bid22580,Aurora2K,No
AllBallots,bid22581,Aurora2K,No
AllBallots,bid22582,Aurora2K,No
AllBallots,bid22583,Aurora2K,No
AllBallots,bid22584,Aurora2K,No
AllBallots,bid22585,Aurora2K,No
AllBallots,bid22586,Aurora2K,No
AllBallots,bid22587,Aurora2K,Yes
AllBallots,bid22588,Aurora2K,Yes
AllBallots,bid22589,Aurora2K,Yes
AllBallots,bid22590,Aurora2K,Yes
AllBallots,bid22591,Aurora2K,Yes
AllBallots,bid22592,Aurora2K,Yes
AllBallots,bid22593,Aurora2K,Yes
AllBallots,bid22594,Aurora2K,No
AllBallots,bid22595,Aurora2K,Yes
AllBallots,bid22596,Aurora2K,Yes
AllBallots,bid22597,Aurora2K,Yes
AllBallots,bid22598,Aurora2K,Yes
AllBallots,bid22599,Aurora2K,No
AllBallots,bid22600,Aurora2K,Yes
AllBallots,bid22601,Aurora2K,Yes
AllBallots,bid22602,Aurora2K,No
AllBallots,bid22603,Aurora2K,Yes
AllBallots,bid22604,Aurora2K,No
AllBallots,bid22605,Aurora2K,Yes
AllBallots,bid22606,Aurora2K,No
AllBallots,bid22607,Aurora2K,No
AllBallots,bid22608,Aurora2K,Yes
AllBallots,bid22609,Aurora2K,Yes
AllBallots,bid22610,Aurora2K,Yes
AllBallots,bid22611,Aurora2K,Yes
AllBallots,bid22612,Aurora2K,Yes
AllBallots,bid22613,Aurora2K,Yes
AllBallots,bid22614,Aurora2K,Yes
AllBallots,bid22615,Aurora2K,No
AllBallots,bid22616,Aurora2K,Yes
AllBallots,bid22617,Aurora2K,No
AllBallots,bid22618,Aurora2K,Yes
AllBallots,bid22619,Aurora2K,Yes
AllBallots,bid22620,Aurora2K,No
AllBallots,bid22621,Aurora2K,No
AllBallots,bid22622,Aurora2K,Yes
AllBallots,bid22623,Aurora2K,Yes
AllBallots,bid22624,Aurora2K,No
AllBallots,bid22625,Aurora2K,Yes
AllBallots,bid22626,Aurora2K,Yes
AllBallots,bid22627,Aurora2K,Yes
AllBallots,bid22628,Aurora2K,Yes
AllBallots,bid22629,Aurora2K,No
AllBallots,bid22630,Aurora2K,No
AllBallots,bid22631,Aurora2K,Yes
AllBallots,bid22632,Aurora2K,No
AllBallots,bid22633,Aurora2K,No
AllBallots,bid22634,Aurora2K,No
AllBallots,bid22635,Aurora2K,No
AllBallots,bid22636,Aurora2K,Yes
AllBallots,bid22637,Aurora2K,Yes
AllBallots,bid22638,Aurora2K,Yes
AllBallots,bid22639,Aurora2K,No
AllBallots,bid22640,Aurora2K,Yes
AllBallots,bid22641,Aurora2K,No
AllBallots,bid22642,Aurora2K,Yes
AllBallots,bid22643,Aurora2K,Yes
AllBallots,bid22644,Aurora2K,No
AllBallots,bid22645,Aurora2K,No
AllBallots,bid22646,Aurora2K,Yes
AllBallots,bid22647,Aurora2K,No
AllBallots,bid22648,Aurora2K,No
AllBallots,bid22649,Aurora2K,Yes
AllBallots,bid22650,Aurora2K,No
AllBallots,bid22651,Aurora2K,Yes
AllBallots,bid22652,Aurora2K,Yes
AllBallots,bid22653,Aurora2K,No
AllBallots,bid22654,Aurora2K,Yes
AllBallots,bid22655,Aurora2K,No
AllBallots,bid22656,Aurora2K,No
AllBallots,bid22657,Aurora2K,Yes
AllBallots,bid22658,Aurora2K,No
AllBallots,bid22659,Aurora2K,No
AllBallots,bid22660,Aurora2K,No
AllBallots,bid22661,Aurora2K,Yes
AllBallots,bid22662,Aurora2K,Yes
AllBallots,bid22663,Aurora2K,No
AllBallots,bid22664,Aurora2K,No
AllBallots,bid22665,Aurora2K,Yes
AllBallots,bid22666,Aurora2K,No
AllBallots,bid22667,Aurora2K,No
AllBallots,bid22668,Aurora2K,Yes
AllBallots,bid22669,Aurora2K,Yes
AllBallots,bid22670,Aurora2K,No
AllBallots,bid22671,Aurora2K,Yes
AllBallots,bid22672,Aurora2K,No
AllBallots,bid22673,Aurora2K,No
AllBallots,bid22674,Aurora2K,No
AllBallots,bid22675,Aurora2K,Yes
AllBallots,bid22676,Aurora2K,No
AllBallots,bid22677,Aurora2K,Yes
AllBallots,bid22678,Aurora2K,No
AllBallots,bid22679,Aurora2K,No
AllBallots,bid22680,Aurora2K,Yes
AllBallots,bid22681,Aurora2K,No
AllBallots,bid22682,Aurora2K,No
AllBallots,bid22683,Aurora2K,No
AllBallots,bid22684,Aurora2K,No
AllBallots,bid22685,Aurora2K,Yes
AllBallots,bid22686,Aurora2K,Yes
AllBallots,bid22687,Aurora2K,No
AllBallots,bid22688,Aurora2K,Yes
AllBallots,bid22689,Aurora2K,No
AllBallots,bid22690,Aurora2K,No
AllBallots,bid22691,Aurora2K,No
AllBallots,bid22692,Aurora2K,No
AllBallots,bid22693,Aurora2K,Yes
AllBallots,bid22694,Aurora2K,Yes
AllBallots,bid22695,Aurora2K,Yes
AllBallots,bid22696,Aurora2K,Yes
AllBallots,bid22697,Aurora2K,No
AllBallots,bid22698,Aurora2K,No
AllBallots,bid22699,Aurora2K,Yes
AllBallots,bid22700,Aurora2K,Yes
