Ballot order,Collection,Box,Position,Stamp,Ballot id,Comments
3246,pbcid1,box1,2096,,bid2096,,
3247,pbcid1,box1,2455,,bid5755,,
3248,pbcid1,box1,1142,,bid4442,,
3249,pbcid1,box1,1995,,bid5295,,
3250,pbcid1,box1,529,,bid529,,
3251,pbcid1,box1,1303,,bid4603,,
3252,pbcid1,box1,780,,bid780,,
3253,pbcid1,box1,1440,,bid4740,,
3254,pbcid1,box1,1317,,bid1317,,
3255,pbcid1,box1,1182,,bid1182,,
3256,pbcid1,box1,1833,,bid1833,,
3257,pbcid1,box1,2593,,bid2593,,
3258,pbcid1,box1,1913,,bid1913,,
3259,pbcid1,box1,210,,bid3510,,
3260,pbcid1,box1,94,,bid94,,
3261,pbcid1,box1,2312,,bid5612,,
3262,pbcid1,box1,1635,,bid4935,,
3263,pbcid1,box1,2157,,bid5457,,
3264,pbcid1,box1,965,,bid965,,
3265,pbcid1,box1,3039,,bid6339,,
3266,pbcid1,box1,2206,,bid5506,,
3267,pbcid1,box1,65,,bid65,,
3268,pbcid1,box1,926,,bid4226,,
3269,pbcid1,box1,156,,bid3456,,
3270,pbcid1,box1,895,,bid895,,
3271,pbcid1,box1,1338,,bid1338,,
3272,pbcid1,box1,912,,bid4212,,
3273,pbcid1,box1,3031,,bid3031,,
3274,pbcid1,box1,1389,,bid4689,,
3275,pbcid1,box1,1793,,bid5093,,
3276,pbcid1,box1,2451,,bid2451,,
3277,pbcid1,box1,2715,,bid6015,,
3278,pbcid1,box1,179,,bid3479,,
3279,pbcid1,box1,2929,,bid6229,,
3280,pbcid1,box1,2586,,bid2586,,
3281,pbcid1,box1,2695,,bid2695,,
3282,pbcid1,box1,1408,,bid4708,,
3283,pbcid1,box1,1874,,bid1874,,
3284,pbcid1,box1,1119,,bid4419,,
3285,pbcid1,box1,1399,,bid1399,,
3286,pbcid1,box1,1955,,bid1955,,
3287,pbcid1,box1,2350,,bid5650,,
3288,pbcid1,box1,2428,,bid2428,,
3289,pbcid1,box1,2300,,bid2300,,
3290,pbcid1,box1,2347,,bid2347,,
3291,pbcid1,box1,1698,,bid4998,,
3292,pbcid1,box1,694,,bid694,,
3293,pbcid1,box1,3019,,bid6319,,
3294,pbcid1,box1,1033,,bid1033,,
3295,pbcid1,box1,2791,,bid2791,,
3296,pbcid1,box1,2318,,bid2318,,
3297,pbcid1,box1,3143,,bid3143,,
3298,pbcid1,box1,36,,bid3336,,
3299,pbcid1,box1,1413,,bid4713,,
3300,pbcid1,box1,30,,bid3330,,
3301,pbcid1,box1,2887,,bid6187,,
3302,pbcid1,box1,856,,bid856,,
3303,pbcid1,box1,2297,,bid2297,,
3304,pbcid1,box1,1675,,bid1675,,
3305,pbcid1,box1,167,,bid167,,
3306,pbcid1,box1,2916,,bid2916,,
3307,pbcid1,box1,3215,,bid3215,,
3308,pbcid1,box1,2708,,bid2708,,
3309,pbcid1,box1,2775,,bid2775,,
3310,pbcid1,box1,698,,bid698,,
3311,pbcid1,box1,2024,,bid5324,,
3312,pbcid1,box1,2259,,bid5559,,
3313,pbcid1,box1,2567,,bid5867,,
3314,pbcid1,box1,1474,,bid1474,,
3315,pbcid1,box1,2962,,bid6262,,
3316,pbcid1,box1,808,,bid808,,
3317,pbcid1,box1,1047,,bid1047,,
3318,pbcid1,box1,55,,bid3355,,
3319,pbcid1,box1,1009,,bid4309,,
3320,pbcid1,box1,3289,,bid3289,,
3321,pbcid1,box1,2155,,bid2155,,
3322,pbcid1,box1,2473,,bid5773,,
3323,pbcid1,box1,1878,,bid5178,,
3324,pbcid1,box1,1898,,bid5198,,
3325,pbcid1,box1,1345,,bid1345,,
3326,pbcid1,box1,3104,,bid3104,,
3327,pbcid1,box1,229,,bid3529,,
3328,pbcid1,box1,323,,bid3623,,
3329,pbcid1,box1,1045,,bid4345,,
3330,pbcid1,box1,2232,,bid5532,,
3331,pbcid1,box1,389,,bid389,,
3332,pbcid1,box1,1780,,bid5080,,
3333,pbcid1,box1,1928,,bid5228,,
3334,pbcid1,box1,571,,bid571,,
3335,pbcid1,box1,1907,,bid1907,,
3336,pbcid1,box1,2344,,bid2344,,
3337,pbcid1,box1,103,,bid3403,,
3338,pbcid1,box1,1348,,bid4648,,
3339,pbcid1,box1,1459,,bid4759,,
3340,pbcid1,box1,2383,,bid2383,,
3341,pbcid1,box1,2118,,bid5418,,
3342,pbcid1,box1,1776,,bid1776,,
3343,pbcid1,box1,3062,,bid6362,,
3344,pbcid1,box1,2924,,bid6224,,
3345,pbcid1,box1,205,,bid205,,
3346,pbcid1,box1,357,,bid3657,,
3347,pbcid1,box1,1993,,bid1993,,
3348,pbcid1,box1,1164,,bid1164,,
3349,pbcid1,box1,1021,,bid4321,,
3350,pbcid1,box1,3074,,bid3074,,
3351,pbcid1,box1,2953,,bid6253,,
3352,pbcid1,box1,1612,,bid4912,,
3353,pbcid1,box1,2520,,bid5820,,
3354,pbcid1,box1,2705,,bid2705,,
3355,pbcid1,box1,2368,,bid2368,,
3356,pbcid1,box1,1099,,bid1099,,
3357,pbcid1,box1,2581,,bid2581,,
3358,pbcid1,box1,493,,bid493,,
3359,pbcid1,box1,3046,,bid6346,,
3360,pbcid1,box1,1715,,bid1715,,
3361,pbcid1,box1,1246,,bid1246,,
3362,pbcid1,box1,1599,,bid4899,,
3363,pbcid1,box1,1709,,bid1709,,
3364,pbcid1,box1,1027,,bid1027,,
3365,pbcid1,box1,413,,bid3713,,
3366,pbcid1,box1,462,,bid3762,,
3367,pbcid1,box1,162,,bid3462,,
3368,pbcid1,box1,2922,,bid2922,,
3369,pbcid1,box1,280,,bid280,,
3370,pbcid1,box1,1351,,bid1351,,
3371,pbcid1,box1,404,,bid404,,
3372,pbcid1,box1,3241,,bid3241,,
3373,pbcid1,box1,3071,,bid6371,,
3374,pbcid1,box1,2071,,bid2071,,
3375,pbcid1,box1,999,,bid999,,
3376,pbcid1,box1,2376,,bid2376,,
3377,pbcid1,box1,2264,,bid2264,,
3378,pbcid1,box1,2807,,bid6107,,
3379,pbcid1,box1,1188,,bid4488,,
3380,pbcid1,box1,110,,bid110,,
3381,pbcid1,box1,644,,bid644,,
3382,pbcid1,box1,1495,,bid4795,,
3383,pbcid1,box1,2767,,bid2767,,
3384,pbcid1,box1,114,,bid3414,,
3385,pbcid1,box1,517,,bid3817,,
3386,pbcid1,box1,1406,,bid4706,,
3387,pbcid1,box1,14,,bid14,,
3388,pbcid1,box1,2410,,bid5710,,
3389,pbcid1,box1,2287,,bid2287,,
3390,pbcid1,box1,1275,,bid4575,,
3391,pbcid1,box1,88,,bid3388,,
3392,pbcid1,box1,1453,,bid1453,,
3393,pbcid1,box1,778,,bid778,,
3394,pbcid1,box1,860,,bid4160,,
3395,pbcid1,box1,3262,,bid3262,,
3396,pbcid1,box1,2285,,bid5585,,
3397,pbcid1,box1,2007,,bid5307,,
3398,pbcid1,box1,2779,,bid6079,,
3399,pbcid1,box1,1841,,bid5141,,
3400,pbcid1,box1,3020,,bid3020,,
3401,pbcid1,box1,1253,,bid4553,,
3402,pbcid1,box1,1406,,bid1406,,
3403,pbcid1,box1,1082,,bid1082,,
3404,pbcid1,box1,887,,bid887,,
3405,pbcid1,box1,2356,,bid2356,,
3406,pbcid1,box1,2329,,bid5629,,
3407,pbcid1,box1,655,,bid3955,,
3408,pbcid1,box1,1137,,bid1137,,
3409,pbcid1,box1,796,,bid4096,,
3410,pbcid1,box1,3014,,bid3014,,
3411,pbcid1,box1,2945,,bid2945,,
3412,pbcid1,box1,1971,,bid1971,,
3413,pbcid1,box1,3075,,bid6375,,
3414,pbcid1,box1,2025,,bid5325,,
3415,pbcid1,box1,2465,,bid5765,,
3416,pbcid1,box1,2358,,bid2358,,
3417,pbcid1,box1,2038,,bid5338,,
3418,pbcid1,box1,2298,,bid5598,,
3419,pbcid1,box1,2846,,bid6146,,
3420,pbcid1,box1,1108,,bid1108,,
3421,pbcid1,box1,180,,bid3480,,
3422,pbcid1,box1,3025,,bid3025,,
3423,pbcid1,box1,2585,,bid2585,,
3424,pbcid1,box1,2283,,bid2283,,
3425,pbcid1,box1,1697,,bid1697,,
3426,pbcid1,box1,646,,bid3946,,
3427,pbcid1,box1,1647,,bid1647,,
3428,pbcid1,box1,2502,,bid2502,,
3429,pbcid1,box1,1466,,bid4766,,
3430,pbcid1,box1,509,,bid509,,
3431,pbcid1,box1,239,,bid3539,,
3432,pbcid1,box1,151,,bid151,,
3433,pbcid1,box1,2924,,bid2924,,
3434,pbcid1,box1,1228,,bid1228,,
3435,pbcid1,box1,322,,bid3622,,
3436,pbcid1,box1,133,,bid133,,
3437,pbcid1,box1,1347,,bid4647,,
3438,pbcid1,box1,2155,,bid5455,,
3439,pbcid1,box1,1523,,bid4823,,
3440,pbcid1,box1,873,,bid4173,,
3441,pbcid1,box1,662,,bid3962,,
3442,pbcid1,box1,2394,,bid2394,,
3443,pbcid1,box1,527,,bid527,,
3444,pbcid1,box1,2572,,bid5872,,
3445,pbcid1,box1,1921,,bid1921,,
3446,pbcid1,box1,209,,bid209,,
3447,pbcid1,box1,324,,bid324,,
3448,pbcid1,box1,309,,bid309,,
3449,pbcid1,box1,3054,,bid6354,,
3450,pbcid1,box1,1168,,bid4468,,
3451,pbcid1,box1,2753,,bid6053,,
3452,pbcid1,box1,177,,bid177,,
3453,pbcid1,box1,80,,bid3380,,
3454,pbcid1,box1,444,,bid444,,
3455,pbcid1,box1,2923,,bid2923,,
3456,pbcid1,box1,1662,,bid4962,,
3457,pbcid1,box1,2665,,bid2665,,
3458,pbcid1,box1,1423,,bid4723,,
3459,pbcid1,box1,2624,,bid2624,,
3460,pbcid1,box1,2411,,bid5711,,
3461,pbcid1,box1,971,,bid971,,
3462,pbcid1,box1,242,,bid3542,,
3463,pbcid1,box1,1821,,bid5121,,
3464,pbcid1,box1,1815,,bid5115,,
3465,pbcid1,box1,1761,,bid5061,,
3466,pbcid1,box1,1702,,bid5002,,
3467,pbcid1,box1,3221,,bid3221,,
3468,pbcid1,box1,1116,,bid1116,,
3469,pbcid1,box1,1031,,bid1031,,
3470,pbcid1,box1,3059,,bid6359,,
3471,pbcid1,box1,715,,bid715,,
3472,pbcid1,box1,1901,,bid5201,,
3473,pbcid1,box1,1213,,bid4513,,
3474,pbcid1,box1,2101,,bid2101,,
3475,pbcid1,box1,1104,,bid1104,,
3476,pbcid1,box1,397,,bid3697,,
3477,pbcid1,box1,1057,,bid4357,,
3478,pbcid1,box1,3233,,bid3233,,
3479,pbcid1,box1,1144,,bid1144,,
3480,pbcid1,box1,935,,bid4235,,
3481,pbcid1,box1,1620,,bid4920,,
3482,pbcid1,box1,2679,,bid5979,,
3483,pbcid1,box1,2827,,bid2827,,
3484,pbcid1,box1,2660,,bid2660,,
3485,pbcid1,box1,1804,,bid1804,,
3486,pbcid1,box1,1542,,bid1542,,
3487,pbcid1,box1,687,,bid3987,,
3488,pbcid1,box1,3040,,bid3040,,
3489,pbcid1,box1,1539,,bid1539,,
3490,pbcid1,box1,266,,bid266,,
3491,pbcid1,box1,1007,,bid1007,,
3492,pbcid1,box1,2678,,bid2678,,
3493,pbcid1,box1,434,,bid434,,
3494,pbcid1,box1,2061,,bid2061,,
3495,pbcid1,box1,256,,bid256,,
3496,pbcid1,box1,3079,,bid6379,,
3497,pbcid1,box1,2923,,bid6223,,
3498,pbcid1,box1,1035,,bid4335,,
3499,pbcid1,box1,2012,,bid2012,,
3500,pbcid1,box1,480,,bid3780,,
3501,pbcid1,box1,3043,,bid3043,,
3502,pbcid1,box1,510,,bid510,,
3503,pbcid1,box1,2470,,bid5770,,
3504,pbcid1,box1,2283,,bid5583,,
3505,pbcid1,box1,1984,,bid1984,,
3506,pbcid1,box1,2851,,bid6151,,
3507,pbcid1,box1,2730,,bid6030,,
3508,pbcid1,box1,2739,,bid2739,,
3509,pbcid1,box1,2201,,bid5501,,
3510,pbcid1,box1,837,,bid837,,
3511,pbcid1,box1,2056,,bid5356,,
3512,pbcid1,box1,173,,bid3473,,
3513,pbcid1,box1,2755,,bid6055,,
3514,pbcid1,box1,1503,,bid1503,,
3515,pbcid1,box1,2080,,bid5380,,
3516,pbcid1,box1,2620,,bid2620,,
3517,pbcid1,box1,1032,,bid1032,,
3518,pbcid1,box1,1565,,bid4865,,
3519,pbcid1,box1,1650,,bid4950,,
3520,pbcid1,box1,2863,,bid2863,,
3521,pbcid1,box1,1809,,bid5109,,
3522,pbcid1,box1,3166,,bid3166,,
3523,pbcid1,box1,1340,,bid4640,,
3524,pbcid1,box1,552,,bid552,,
3525,pbcid1,box1,821,,bid821,,
3526,pbcid1,box1,1135,,bid1135,,
3527,pbcid1,box1,2661,,bid2661,,
3528,pbcid1,box1,702,,bid4002,,
3529,pbcid1,box1,2400,,bid5700,,
3530,pbcid1,box1,2088,,bid2088,,
3531,pbcid1,box1,3124,,bid3124,,
3532,pbcid1,box1,2013,,bid2013,,
3533,pbcid1,box1,3038,,bid6338,,
3534,pbcid1,box1,1640,,bid4940,,
3535,pbcid1,box1,3059,,bid3059,,
3536,pbcid1,box1,390,,bid3690,,
3537,pbcid1,box1,2161,,bid2161,,
3538,pbcid1,box1,1003,,bid4303,,
3539,pbcid1,box1,2968,,bid6268,,
3540,pbcid1,box1,2127,,bid5427,,
3541,pbcid1,box1,1869,,bid1869,,
3542,pbcid1,box1,588,,bid588,,
3543,pbcid1,box1,1172,,bid1172,,
3544,pbcid1,box1,2122,,bid2122,,
3545,pbcid1,box1,1362,,bid4662,,
3546,pbcid1,box1,311,,bid3611,,
3547,pbcid1,box1,788,,bid788,,
3548,pbcid1,box1,2105,,bid5405,,
3549,pbcid1,box1,2307,,bid5607,,
3550,pbcid1,box1,983,,bid4283,,
3551,pbcid1,box1,2868,,bid2868,,
3552,pbcid1,box1,2610,,bid2610,,
3553,pbcid1,box1,2447,,bid5747,,
3554,pbcid1,box1,3252,,bid3252,,
3555,pbcid1,box1,515,,bid3815,,
3556,pbcid1,box1,169,,bid3469,,
3557,pbcid1,box1,1121,,bid1121,,
3558,pbcid1,box1,3210,,bid3210,,
3559,pbcid1,box1,1421,,bid4721,,
3560,pbcid1,box1,1166,,bid1166,,
3561,pbcid1,box1,2917,,bid6217,,
3562,pbcid1,box1,792,,bid4092,,
3563,pbcid1,box1,3263,,bid3263,,
3564,pbcid1,box1,26,,bid26,,
3565,pbcid1,box1,1024,,bid1024,,
3566,pbcid1,box1,2962,,bid2962,,
3567,pbcid1,box1,2996,,bid2996,,
3568,pbcid1,box1,1490,,bid1490,,
3569,pbcid1,box1,2217,,bid2217,,
3570,pbcid1,box1,337,,bid337,,
3571,pbcid1,box1,1868,,bid5168,,
3572,pbcid1,box1,1980,,bid5280,,
3573,pbcid1,box1,2395,,bid2395,,
3574,pbcid1,box1,2691,,bid2691,,
3575,pbcid1,box1,154,,bid3454,,
3576,pbcid1,box1,2642,,bid2642,,
3577,pbcid1,box1,1496,,bid1496,,
3578,pbcid1,box1,2077,,bid5377,,
3579,pbcid1,box1,2796,,bid2796,,
3580,pbcid1,box1,2408,,bid5708,,
3581,pbcid1,box1,1399,,bid4699,,
3582,pbcid1,box1,2441,,bid2441,,
3583,pbcid1,box1,1444,,bid4744,,
3584,pbcid1,box1,1579,,bid4879,,
3585,pbcid1,box1,3014,,bid6314,,
3586,pbcid1,box1,2222,,bid5522,,
3587,pbcid1,box1,1778,,bid5078,,
3588,pbcid1,box1,2118,,bid2118,,
3589,pbcid1,box1,2424,,bid5724,,
3590,pbcid1,box1,350,,bid3650,,
3591,pbcid1,box1,3283,,bid3283,,
3592,pbcid1,box1,3227,,bid3227,,
3593,pbcid1,box1,307,,bid3607,,
3594,pbcid1,box1,2721,,bid2721,,
3595,pbcid1,box1,2192,,bid2192,,
3596,pbcid1,box1,1489,,bid1489,,
3597,pbcid1,box1,1830,,bid5130,,
3598,pbcid1,box1,2366,,bid5666,,
3599,pbcid1,box1,64,,bid64,,
3600,pbcid1,box1,2109,,bid5409,,
3601,pbcid1,box1,1036,,bid4336,,
3602,pbcid1,box1,1420,,bid4720,,
3603,pbcid1,box1,717,,bid4017,,
3604,pbcid1,box1,366,,bid366,,
3605,pbcid1,box1,92,,bid92,,
3606,pbcid1,box1,1555,,bid1555,,
3607,pbcid1,box1,756,,bid756,,
3608,pbcid1,box1,2618,,bid2618,,
3609,pbcid1,box1,454,,bid3754,,
3610,pbcid1,box1,1924,,bid1924,,
3611,pbcid1,box1,3086,,bid3086,,
3612,pbcid1,box1,124,,bid124,,
3613,pbcid1,box1,363,,bid363,,
3614,pbcid1,box1,457,,bid457,,
3615,pbcid1,box1,2768,,bid2768,,
3616,pbcid1,box1,1681,,bid1681,,
3617,pbcid1,box1,2496,,bid5796,,
3618,pbcid1,box1,919,,bid919,,
3619,pbcid1,box1,2732,,bid6032,,
3620,pbcid1,box1,318,,bid3618,,
3621,pbcid1,box1,1091,,bid4391,,
3622,pbcid1,box1,1770,,bid1770,,
3623,pbcid1,box1,724,,bid4024,,
3624,pbcid1,box1,1396,,bid4696,,
3625,pbcid1,box1,855,,bid4155,,
3626,pbcid1,box1,2766,,bid6066,,
3627,pbcid1,box1,2479,,bid5779,,
3628,pbcid1,box1,2759,,bid6059,,
3629,pbcid1,box1,1113,,bid1113,,
3630,pbcid1,box1,1959,,bid1959,,
3631,pbcid1,box1,2847,,bid6147,,
3632,pbcid1,box1,1967,,bid5267,,
3633,pbcid1,box1,1482,,bid4782,,
3634,pbcid1,box1,2784,,bid2784,,
3635,pbcid1,box1,2532,,bid2532,,
3636,pbcid1,box1,3015,,bid6315,,
3637,pbcid1,box1,1116,,bid4416,,
3638,pbcid1,box1,1062,,bid4362,,
3639,pbcid1,box1,1263,,bid4563,,
3640,pbcid1,box1,2183,,bid5483,,
3641,pbcid1,box1,319,,bid3619,,
3642,pbcid1,box1,2234,,bid2234,,
3643,pbcid1,box1,133,,bid3433,,
3644,pbcid1,box1,1485,,bid4785,,
3645,pbcid1,box1,2477,,bid2477,,
3646,pbcid1,box1,3099,,bid6399,,
3647,pbcid1,box1,769,,bid769,,
3648,pbcid1,box1,1533,,bid1533,,
3649,pbcid1,box1,223,,bid3523,,
3650,pbcid1,box1,1983,,bid1983,,
3651,pbcid1,box1,2175,,bid5475,,
3652,pbcid1,box1,932,,bid4232,,
3653,pbcid1,box1,2075,,bid5375,,
3654,pbcid1,box1,2625,,bid5925,,
3655,pbcid1,box1,2016,,bid2016,,
3656,pbcid1,box1,105,,bid3405,,
3657,pbcid1,box1,2209,,bid2209,,
3658,pbcid1,box1,1688,,bid4988,,
3659,pbcid1,box1,2199,,bid2199,,
3660,pbcid1,box1,539,,bid539,,
3661,pbcid1,box1,1386,,bid1386,,
3662,pbcid1,box1,554,,bid554,,
3663,pbcid1,box1,2066,,bid2066,,
3664,pbcid1,box1,512,,bid3812,,
3665,pbcid1,box1,2654,,bid2654,,
3666,pbcid1,box1,521,,bid3821,,
3667,pbcid1,box1,1498,,bid4798,,
3668,pbcid1,box1,2449,,bid5749,,
3669,pbcid1,box1,1309,,bid4609,,
3670,pbcid1,box1,896,,bid4196,,
3671,pbcid1,box1,1501,,bid4801,,
3672,pbcid1,box1,1509,,bid1509,,
3673,pbcid1,box1,635,,bid3935,,
3674,pbcid1,box1,879,,bid4179,,
3675,pbcid1,box1,547,,bid547,,
3676,pbcid1,box1,1970,,bid1970,,
3677,pbcid1,box1,1379,,bid1379,,
3678,pbcid1,box1,1249,,bid4549,,
3679,pbcid1,box1,2741,,bid2741,,
3680,pbcid1,box1,944,,bid944,,
3681,pbcid1,box1,1414,,bid4714,,
3682,pbcid1,box1,2758,,bid6058,,
3683,pbcid1,box1,2185,,bid5485,,
3684,pbcid1,box1,1911,,bid1911,,
3685,pbcid1,box1,343,,bid3643,,
3686,pbcid1,box1,2172,,bid5472,,
3687,pbcid1,box1,1936,,bid1936,,
3688,pbcid1,box1,615,,bid3915,,
3689,pbcid1,box1,435,,bid435,,
3690,pbcid1,box1,842,,bid842,,
3691,pbcid1,box1,2551,,bid2551,,
3692,pbcid1,box1,1139,,bid1139,,
3693,pbcid1,box1,2467,,bid2467,,
3694,pbcid1,box1,2852,,bid6152,,
3695,pbcid1,box1,2541,,bid2541,,
3696,pbcid1,box1,507,,bid507,,
3697,pbcid1,box1,63,,bid63,,
3698,pbcid1,box1,1487,,bid1487,,
3699,pbcid1,box1,1376,,bid1376,,
3700,pbcid1,box1,1719,,bid5019,,
3701,pbcid1,box1,1147,,bid1147,,
3702,pbcid1,box1,537,,bid3837,,
3703,pbcid1,box1,502,,bid3802,,
3704,pbcid1,box1,2498,,bid5798,,
3705,pbcid1,box1,479,,bid479,,
3706,pbcid1,box1,2598,,bid5898,,
3707,pbcid1,box1,1257,,bid4557,,
3708,pbcid1,box1,207,,bid207,,
3709,pbcid1,box1,2680,,bid2680,,
3710,pbcid1,box1,2989,,bid2989,,
3711,pbcid1,box1,1812,,bid5112,,
3712,pbcid1,box1,2349,,bid2349,,
3713,pbcid1,box1,1154,,bid4454,,
3714,pbcid1,box1,214,,bid214,,
3715,pbcid1,box1,345,,bid345,,
3716,pbcid1,box1,11,,bid11,,
3717,pbcid1,box1,2507,,bid2507,,
3718,pbcid1,box1,787,,bid787,,
3719,pbcid1,box1,136,,bid3436,,
3720,pbcid1,box1,405,,bid405,,
3721,pbcid1,box1,431,,bid431,,
3722,pbcid1,box1,2504,,bid2504,,
3723,pbcid1,box1,2789,,bid2789,,
3724,pbcid1,box1,2595,,bid5895,,
3725,pbcid1,box1,2215,,bid2215,,
3726,pbcid1,box1,1969,,bid1969,,
3727,pbcid1,box1,1669,,bid1669,,
3728,pbcid1,box1,228,,bid3528,,
3729,pbcid1,box1,321,,bid3621,,
3730,pbcid1,box1,2381,,bid5681,,
3731,pbcid1,box1,1714,,bid1714,,
3732,pbcid1,box1,385,,bid385,,
3733,pbcid1,box1,2205,,bid2205,,
3734,pbcid1,box1,637,,bid3937,,
3735,pbcid1,box1,440,,bid440,,
3736,pbcid1,box1,2049,,bid2049,,
3737,pbcid1,box1,1335,,bid1335,,
3738,pbcid1,box1,1903,,bid5203,,
3739,pbcid1,box1,1950,,bid1950,,
3740,pbcid1,box1,2980,,bid6280,,
3741,pbcid1,box1,293,,bid293,,
3742,pbcid1,box1,2158,,bid5458,,
3743,pbcid1,box1,614,,bid3914,,
3744,pbcid1,box1,1743,,bid1743,,
3745,pbcid1,box1,886,,bid4186,,
3746,pbcid1,box1,1699,,bid4999,,
3747,pbcid1,box1,2936,,bid2936,,
3748,pbcid1,box1,595,,bid3895,,
3749,pbcid1,box1,1621,,bid4921,,
3750,pbcid1,box1,966,,bid4266,,
3751,pbcid1,box1,2151,,bid5451,,
3752,pbcid1,box1,2845,,bid6145,,
3753,pbcid1,box1,1184,,bid4484,,
3754,pbcid1,box1,1842,,bid1842,,
3755,pbcid1,box1,2997,,bid2997,,
3756,pbcid1,box1,3235,,bid3235,,
3757,pbcid1,box1,1407,,bid4707,,
3758,pbcid1,box1,2992,,bid2992,,
3759,pbcid1,box1,843,,bid843,,
3760,pbcid1,box1,1531,,bid4831,,
3761,pbcid1,box1,626,,bid3926,,
3762,pbcid1,box1,2501,,bid5801,,
3763,pbcid1,box1,2770,,bid6070,,
3764,pbcid1,box1,568,,bid568,,
3765,pbcid1,box1,3083,,bid6383,,
3766,pbcid1,box1,2355,,bid5655,,
3767,pbcid1,box1,2120,,bid5420,,
3768,pbcid1,box1,2881,,bid6181,,
3769,pbcid1,box1,3096,,bid3096,,
3770,pbcid1,box1,2443,,bid5743,,
3771,pbcid1,box1,3203,,bid3203,,
3772,pbcid1,box1,2553,,bid2553,,
3773,pbcid1,box1,161,,bid161,,
3774,pbcid1,box1,2304,,bid5604,,
3775,pbcid1,box1,761,,bid761,,
3776,pbcid1,box1,1584,,bid1584,,
3777,pbcid1,box1,386,,bid3686,,
3778,pbcid1,box1,2229,,bid5529,,
3779,pbcid1,box1,2281,,bid2281,,
3780,pbcid1,box1,1741,,bid5041,,
3781,pbcid1,box1,2370,,bid2370,,
3782,pbcid1,box1,1702,,bid1702,,
3783,pbcid1,box1,1067,,bid4367,,
3784,pbcid1,box1,1030,,bid1030,,
3785,pbcid1,box1,2008,,bid2008,,
3786,pbcid1,box1,175,,bid175,,
3787,pbcid1,box1,2621,,bid2621,,
3788,pbcid1,box1,2288,,bid5588,,
3789,pbcid1,box1,2090,,bid2090,,
3790,pbcid1,box1,79,,bid3379,,
3791,pbcid1,box1,1583,,bid4883,,
3792,pbcid1,box1,394,,bid3694,,
3793,pbcid1,box1,2699,,bid5999,,
3794,pbcid1,box1,49,,bid3349,,
3795,pbcid1,box1,2951,,bid2951,,
3796,pbcid1,box1,1221,,bid1221,,
3797,pbcid1,box1,1431,,bid1431,,
3798,pbcid1,box1,2582,,bid5882,,
3799,pbcid1,box1,1743,,bid5043,,
3800,pbcid1,box1,996,,bid4296,,
3801,pbcid1,box1,2402,,bid2402,,
3802,pbcid1,box1,276,,bid3576,,
3803,pbcid1,box1,2134,,bid2134,,
3804,pbcid1,box1,48,,bid48,,
3805,pbcid1,box1,475,,bid3775,,
3806,pbcid1,box1,880,,bid880,,
3807,pbcid1,box1,2630,,bid5930,,
3808,pbcid1,box1,2422,,bid2422,,
3809,pbcid1,box1,2130,,bid2130,,
3810,pbcid1,box1,365,,bid365,,
3811,pbcid1,box1,1517,,bid1517,,
3812,pbcid1,box1,285,,bid285,,
3813,pbcid1,box1,2809,,bid6109,,
3814,pbcid1,box1,1346,,bid4646,,
3815,pbcid1,box1,2652,,bid2652,,
3816,pbcid1,box1,1196,,bid1196,,
3817,pbcid1,box1,653,,bid653,,
3818,pbcid1,box1,707,,bid707,,
3819,pbcid1,box1,206,,bid3506,,
3820,pbcid1,box1,262,,bid262,,
3821,pbcid1,box1,2085,,bid2085,,
3822,pbcid1,box1,798,,bid4098,,
3823,pbcid1,box1,538,,bid538,,
3824,pbcid1,box1,1099,,bid4399,,
3825,pbcid1,box1,1950,,bid5250,,
3826,pbcid1,box1,31,,bid31,,
3827,pbcid1,box1,1918,,bid1918,,
3828,pbcid1,box1,1889,,bid1889,,
3829,pbcid1,box1,890,,bid4190,,
3830,pbcid1,box1,1523,,bid1523,,
3831,pbcid1,box1,115,,bid115,,
3832,pbcid1,box1,6,,bid6,,
3833,pbcid1,box1,2115,,bid5415,,
3834,pbcid1,box1,2368,,bid5668,,
3835,pbcid1,box1,165,,bid165,,
3836,pbcid1,box1,419,,bid3719,,
3837,pbcid1,box1,3190,,bid3190,,
3838,pbcid1,box1,356,,bid356,,
3839,pbcid1,box1,930,,bid4230,,
3840,pbcid1,box1,1500,,bid1500,,
3841,pbcid1,box1,276,,bid276,,
3842,pbcid1,box1,216,,bid3516,,
3843,pbcid1,box1,1681,,bid4981,,
3844,pbcid1,box1,2480,,bid5780,,
3845,pbcid1,box1,513,,bid3813,,
3846,pbcid1,box1,3042,,bid6342,,
3847,pbcid1,box1,152,,bid152,,
3848,pbcid1,box1,2561,,bid5861,,
3849,pbcid1,box1,1710,,bid1710,,
3850,pbcid1,box1,383,,bid3683,,
3851,pbcid1,box1,5,,bid5,,
3852,pbcid1,box1,2240,,bid2240,,
3853,pbcid1,box1,1441,,bid4741,,
3854,pbcid1,box1,2242,,bid2242,,
3855,pbcid1,box1,1881,,bid1881,,
3856,pbcid1,box1,1985,,bid1985,,
3857,pbcid1,box1,2790,,bid6090,,
3858,pbcid1,box1,3078,,bid6378,,
3859,pbcid1,box1,1132,,bid4432,,
3860,pbcid1,box1,401,,bid3701,,
3861,pbcid1,box1,2388,,bid5688,,
3862,pbcid1,box1,1784,,bid1784,,
3863,pbcid1,box1,1269,,bid1269,,
3864,pbcid1,box1,3,,bid3,,
